Source,Target,Year,QuadClass,ECount,NSources,MaxSources,AvgSources,StdDevSources
RUS,TKM,2017,2,2,3,2,1.5,0.7071067811865476
RUS,WST,1997,3,99,101,2,1.02020202020202,0.14140677897022572
RUS,NOR,2012,1,39,41,2,1.0512820512820513,0.223455865030959
RUS,THA,2003,1,114,138,2,1.2105263157894737,0.40948238879709964
RUS,AFG,1980,1,121,122,2,1.0082644628099173,0.0909090909090909
RUS,CAS,2016,1,47,50,2,1.0638297872340425,0.24709224814516548
RUS,LTU,1997,3,15,17,2,1.1333333333333333,0.35186577527449836
RUS,PGS,1998,1,20,26,2,1.3,0.47016234598162726
RUS,KAZ,2016,2,28,32,2,1.1428571428571428,0.3563483225498991
RUS,WST,2000,2,12,14,2,1.1666666666666667,0.3892494720807615
RUS,KAZ,2015,3,39,50,2,1.2820512820512822,0.455880752454893
RUS,MEX,2008,1,8,10,2,1.25,0.4629100498862757
RUS,UZB,2002,1,92,110,2,1.1956521739130435,0.3988756294854575
RUS,FIN,1998,1,92,96,2,1.0434782608695652,0.20504855915155562
RUS,UKR,1996,1,784,798,2,1.0178571428571428,0.13251665598100587
RUS,KAZ,2004,1,425,506,2,1.1905882352941177,0.39322791215655234
RUS,FRA,2000,1,565,599,2,1.0601769911504424,0.23802520242063585
RUS,SWE,2016,4,3,4,2,1.3333333333333333,0.5773502691896258
RUS,AZE,2003,2,10,12,2,1.2,0.4216370213557839
RUS,LBY,2016,2,15,17,2,1.1333333333333333,0.35186577527449836
RUS,PRK,1994,1,72,74,2,1.0277777777777777,0.16548879560577054
RUS,JPN,2003,4,10,12,2,1.2,0.4216370213557839
RUS,IRN,1995,1,70,71,2,1.0142857142857142,0.11952286093343938
RUS,FRA,2007,4,13,16,2,1.2307692307692308,0.4385290096535146
RUS,CRI,1997,2,4,6,2,1.5,0.5773502691896257
RUS,MKD,2001,3,20,23,2,1.15,0.3663475485325232
RUS,HRV,1993,1,72,74,2,1.0277777777777777,0.16548879560577054
RUS,FIN,2011,1,83,86,2,1.036144578313253,0.18778445950728184
RUS,ITA,1991,1,131,135,2,1.0305343511450382,0.17271280286203555
RUS,HUN,1983,1,26,27,2,1.0384615384615385,0.19611613513818404
RUS,VNM,2016,3,9,11,2,1.2222222222222223,0.4409585518440984
RUS,KAZ,2000,3,3,4,2,1.3333333333333333,0.5773502691896258
RUS,ALB,1997,1,46,49,2,1.065217391304348,0.249637418228338
RUS,KGZ,2011,3,12,13,2,1.0833333333333333,0.28867513459481287
RUS,KWT,2000,1,95,105,2,1.105263157894737,0.3085202917746742
RUS,DEU,1981,1,254,256,2,1.0078740157480315,0.0885601104117539
RUS,KAZ,2004,2,10,11,2,1.1,0.31622776601683794
RUS,GBR,1995,1,174,183,2,1.0517241379310345,0.22210869024206245
RUS,GBR,1983,1,84,85,2,1.0119047619047619,0.10910894511799618
RUS,ARM,2004,1,229,255,2,1.1135371179039302,0.31794319071137106
RUS,TUN,2012,3,7,9,2,1.2857142857142858,0.4879500364742666
RUS,UZB,2001,1,232,271,2,1.168103448275862,0.37476668365024796
RUS,JPN,2017,2,10,12,2,1.2,0.4216370213557839
RUS,UGA,2006,1,7,8,2,1.1428571428571428,0.3779644730092272
RUS,NIC,2017,4,4,5,2,1.25,0.5
RUS,IRQ,2007,4,19,21,2,1.105263157894737,0.3153017676423058
RUS,ESP,2011,1,54,56,2,1.037037037037037,0.19062587709298623
RUS,PRK,2014,2,15,18,2,1.2,0.4140393356054125
RUS,DNK,2002,4,35,36,2,1.0285714285714285,0.16903085094570333
RUS,EST,1999,1,56,62,2,1.1071428571428572,0.3120938919661796
RUS,UKR,1991,1,236,238,2,1.0084745762711864,0.09186138603624781
RUS,MLT,2017,1,5,8,2,1.6,0.5477225575051662
RUS,USA,2005,3,59,62,2,1.0508474576271187,0.22157187777172208
RUS,CAN,1998,1,36,40,2,1.1111111111111112,0.3187276291558383
RUS,DEU,1997,1,677,688,2,1.016248153618907,0.12652192030178835
RUS,EST,2001,1,46,54,2,1.173913043478261,0.3832230465168327
RUS,ITA,2002,1,125,133,2,1.064,0.2457378619061246
RUS,KGZ,2013,3,16,19,2,1.1875,0.4031128874149274
RUS,NOR,2002,1,137,152,2,1.1094890510948905,0.313397701594211
RUS,LBR,2015,1,1,2,2,2.0,
RUS,ITA,2010,2,7,8,2,1.1428571428571428,0.3779644730092272
RUS,EUR,1996,3,14,16,2,1.1428571428571428,0.3631365196012815
RUS,EST,1999,3,11,13,2,1.1818181818181819,0.4045199174779453
RUS,PER,2002,1,6,7,2,1.1666666666666667,0.4082482904638631
RUS,BGR,1997,4,4,5,2,1.25,0.5
RUS,ESP,1997,1,81,83,2,1.0246913580246915,0.15614965913950218
RUS,NLD,2001,3,2,3,2,1.5,0.7071067811865476
RUS,LBY,2011,2,36,39,2,1.0833333333333333,0.280305955290694
RUS,MNG,2003,2,1,2,2,2.0,
RUS,SWE,1996,1,59,62,2,1.0508474576271187,0.22157187777172208
RUS,TUR,2002,3,6,7,2,1.1666666666666667,0.408248290463863
RUS,KGZ,1998,1,69,71,2,1.0289855072463767,0.16899482177531733
RUS,ARM,2014,4,15,16,2,1.0666666666666667,0.25819888974716115
RUS,AFG,2009,2,36,37,2,1.0277777777777777,0.16666666666666666
RUS,NOR,2004,1,41,45,2,1.0975609756097562,0.30040622902833486
RUS,LTU,1990,3,108,109,2,1.0092592592592593,0.09622504486493762
RUS,DEU,1999,3,25,27,2,1.08,0.27688746209726917
RUS,NPL,2010,1,29,33,2,1.1379310344827587,0.3509312031717982
RUS,IRQ,2011,1,63,65,2,1.0317460317460319,0.1767314317713022
RUS,MNG,2001,1,99,108,2,1.0909090909090908,0.2889427981985323
RUS,VNM,2004,1,91,115,2,1.2637362637362637,0.4430993075338714
RUS,VNM,1995,1,32,33,2,1.03125,0.17677669529663692
RUS,AFG,2005,1,44,46,2,1.0454545454545454,0.21070705494148548
RUS,BLR,2011,4,40,44,2,1.1,0.3038218101251
RUS,DJI,2015,1,17,22,2,1.2941176470588236,0.4696682183138621
RUS,EUR,2002,3,25,26,2,1.04,0.2
RUS,TJK,1998,2,18,19,2,1.0555555555555556,0.23570226039551587
RUS,TKM,2012,1,186,190,2,1.021505376344086,0.1454532244794842
RUS,GRC,2012,3,12,16,2,1.3333333333333333,0.49236596391733095
RUS,USA,2003,4,62,67,2,1.0806451612903225,0.27451221100817447
RUS,TUR,2006,3,6,7,2,1.1666666666666667,0.408248290463863
RUS,TUR,1998,1,179,183,2,1.0223463687150838,0.1482219434606648
RUS,DNK,2002,3,34,38,2,1.1176470588235294,0.3270349700838643
RUS,ARE,2003,1,9,11,2,1.2222222222222223,0.4409585518440984
RUS,CZE,2003,1,34,39,2,1.1470588235294117,0.3594906279535709
RUS,UZB,2003,1,213,234,2,1.0985915492957747,0.29881509289118824
RUS,BGD,2001,1,10,11,2,1.1,0.31622776601683794
RUS,UZB,1998,4,8,9,2,1.125,0.3535533905932738
RUS,FIN,2011,4,3,4,2,1.3333333333333333,0.5773502691896258
RUS,AZE,1999,1,271,323,2,1.1918819188191883,0.3945092601898766
RUS,KAZ,2005,1,141,142,2,1.0070921985815602,0.0842151921066519
RUS,ALB,2015,1,14,15,2,1.0714285714285714,0.2672612419124244
RUS,AZE,2006,1,173,177,2,1.023121387283237,0.15072527084892848
RUS,CHE,1999,1,135,142,2,1.0518518518518518,0.22255365003088004
RUS,GBR,2003,2,18,22,2,1.2222222222222223,0.4277926319464986
RUS,LVA,2008,4,43,45,2,1.0465116279069768,0.21308263231644636
RUS,AZE,1999,3,34,39,2,1.1470588235294117,0.359490627953571
RUS,CYP,2007,1,44,45,2,1.0227272727272727,0.15075567228888181
RUS,NLD,2002,4,6,7,2,1.1666666666666667,0.4082482904638631
RUS,KGZ,1996,1,96,100,2,1.0416666666666667,0.20087527770480484
RUS,DNK,2000,1,13,14,2,1.0769230769230769,0.2773500981126145
RUS,MYS,1999,4,1,2,2,2.0,
RUS,KAZ,2003,2,37,42,2,1.135135135135135,0.34658349660669086
RUS,LUX,1998,1,68,75,2,1.1029411764705883,0.30614141120130517
RUS,IRQ,2014,4,11,13,2,1.1818181818181819,0.40451991747794525
RUS,KWT,2013,1,35,43,2,1.2285714285714286,0.42604296149803583
RUS,CAN,2007,1,25,30,2,1.2,0.408248290463863
RUS,SYR,1999,2,4,6,2,1.5,0.5773502691896257
RUS,LBN,2015,1,85,97,2,1.1411764705882352,0.3502700038973537
RUS,MYS,2001,1,43,50,2,1.1627906976744187,0.37354368381881425
RUS,URY,2001,1,5,9,2,1.8,0.4472135954999579
RUS,SVK,1996,1,68,76,2,1.1176470588235294,0.32458523544031886
RUS,CHL,2003,1,64,66,2,1.03125,0.17536809360305042
RUS,KOR,1996,1,99,105,2,1.0606060606060606,0.2398205884755764
RUS,TJK,2002,1,156,186,2,1.1923076923076923,0.3953827808900099
RUS,VAT,1998,1,35,43,2,1.2285714285714286,0.4260429614980358
RUS,ZAF,1992,1,53,54,2,1.0188679245283019,0.137360563948689
RUS,TUR,2006,1,86,91,2,1.058139534883721,0.23537960143467368
RUS,TUR,2007,1,80,84,2,1.05,0.21932000780317515
RUS,KGZ,2007,1,156,161,2,1.0320512820512822,0.17670357153123456
RUS,CYP,2000,1,43,44,2,1.0232558139534884,0.15249857033260467
RUS,CZE,2001,1,182,232,2,1.2747252747252746,0.4476071202000606
RUS,GEO,2001,4,3,5,2,1.6666666666666667,0.5773502691896258
RUS,AZE,2005,1,73,75,2,1.0273972602739727,0.16436770598316272
RUS,YEM,2002,1,28,36,2,1.2857142857142858,0.4600437062282362
RUS,NZL,2013,1,29,37,2,1.2758620689655173,0.45485882614734197
RUS,CYP,1999,4,5,7,2,1.4,0.5477225575051661
RUS,USA,1984,1,573,576,2,1.0052356020942408,0.07223085070253589
RUS,CZE,2017,2,3,4,2,1.3333333333333333,0.5773502691896258
RUS,DNK,1997,1,58,60,2,1.0344827586206897,0.1840592240099194
RUS,BGR,2003,1,342,365,2,1.067251461988304,0.25082395816400527
RUS,BGR,2004,1,122,126,2,1.0327868852459017,0.17881271561216866
RUS,LVA,2016,2,5,6,2,1.2,0.4472135954999579
RUS,POL,1989,1,146,147,2,1.0068493150684932,0.08276058886023681
RUS,ARM,2005,1,196,197,2,1.0051020408163265,0.07142857142857144
RUS,PRK,2003,3,33,36,2,1.0909090909090908,0.29193710406057116
RUS,BLR,1995,1,154,161,2,1.0454545454545454,0.20897850190928619
RUS,TKM,2001,1,106,116,2,1.0943396226415094,0.2936892392857409
RUS,LUX,2007,1,56,61,2,1.0892857142857142,0.2877363511831756
RUS,ARM,2011,2,24,26,2,1.0833333333333333,0.28232985128664
RUS,HUN,2016,2,9,10,2,1.1111111111111112,0.3333333333333333
RUS,SWE,1999,1,77,83,2,1.077922077922078,0.26980664452011627
RUS,ARM,2000,1,338,388,2,1.1479289940828403,0.3555559457406211
RUS,FRA,1990,1,199,201,2,1.0100502512562815,0.09999746202555697
RUS,PSE,2005,1,173,177,2,1.023121387283237,0.15072527084892856
RUS,SYR,1999,1,186,190,2,1.021505376344086,0.1454532244794842
RUS,BLR,2002,2,12,13,2,1.0833333333333333,0.2886751345948129
RUS,PRT,1997,1,25,28,2,1.12,0.33166247903553997
RUS,BDI,2000,1,2,4,2,2.0,0.0
RUS,GRC,2002,1,43,47,2,1.0930232558139534,0.293902598732179
RUS,ESP,2011,4,12,13,2,1.0833333333333333,0.2886751345948129
RUS,CZE,2015,3,6,7,2,1.1666666666666667,0.408248290463863
RUS,SYR,2010,3,5,7,2,1.4,0.5477225575051661
RUS,LVA,1995,3,9,11,2,1.2222222222222223,0.4409585518440985
RUS,COL,2001,4,2,4,2,2.0,0.0
RUS,EST,2015,4,19,21,2,1.105263157894737,0.3153017676423058
RUS,JPN,2002,3,21,24,2,1.1428571428571428,0.3585685828003181
RUS,ITA,2008,4,6,7,2,1.1666666666666667,0.408248290463863
RUS,BGR,2001,3,8,10,2,1.25,0.4629100498862757
RUS,NOR,2001,4,7,8,2,1.1428571428571428,0.3779644730092272
RUS,EUR,1997,3,22,23,2,1.0454545454545454,0.21320071635561053
RUS,PSE,2002,3,12,13,2,1.0833333333333333,0.28867513459481287
RUS,ETH,2016,1,4,5,2,1.25,0.5
RUS,KHM,1998,1,5,8,2,1.6,0.5477225575051662
RUS,PHL,2013,3,10,14,2,1.4,0.5163977794943222
RUS,BGR,1993,1,13,14,2,1.0769230769230769,0.27735009811261463
RUS,GEO,1999,1,82,98,2,1.1951219512195121,0.39873331507316034
RUS,BMU,1995,1,8,12,2,1.5,0.5345224838248488
RUS,HUN,2012,1,25,29,2,1.16,0.37416573867739417
RUS,EST,2005,1,54,55,2,1.0185185185185186,0.1360827634879543
RUS,UKR,2007,2,38,42,2,1.105263157894737,0.3110117477759048
RUS,POL,1993,1,91,92,2,1.010989010989011,0.10482848367219183
RUS,CAS,1999,1,24,27,2,1.125,0.3378319623460881
RUS,LTU,2011,4,10,11,2,1.1,0.31622776601683794
RUS,MDA,2012,1,142,144,2,1.0140845070422535,0.11825657242363517
RUS,MNG,2002,1,110,116,2,1.0545454545454545,0.22813015906399164
RUS,CHN,2003,2,29,32,2,1.103448275862069,0.30993404669460345
RUS,TZA,2015,1,4,8,2,2.0,0.0
RUS,AFG,1996,1,98,107,2,1.0918367346938775,0.2902801595145361
RUS,BRA,2005,1,19,26,2,1.368421052631579,0.49559462778335206
RUS,MDG,2003,2,4,6,2,1.5,0.5773502691896257
RUS,BLR,2004,3,32,35,2,1.09375,0.296144581080299
RUS,ITA,1998,4,4,6,2,1.5,0.5773502691896257
RUS,UKR,2003,4,13,15,2,1.1538461538461537,0.3755338080994054
RUS,MNG,2004,1,41,49,2,1.1951219512195121,0.4012176588288427
RUS,CZE,2000,4,7,8,2,1.1428571428571428,0.3779644730092272
RUS,PSE,2015,4,5,7,2,1.4,0.5477225575051662
RUS,SAU,2012,3,28,35,2,1.25,0.4409585518440985
RUS,VNM,2001,4,28,30,2,1.0714285714285714,0.26226526415648105
RUS,CZE,1997,3,12,13,2,1.0833333333333333,0.28867513459481287
RUS,UKR,1999,3,36,43,2,1.1944444444444444,0.4013864859597432
RUS,AFG,2001,3,56,61,2,1.0892857142857142,0.2877363511831756
RUS,CAS,2017,1,53,56,2,1.0566037735849056,0.233295317934376
RUS,ZMB,2017,1,17,26,2,1.5294117647058822,0.5144957554275266
RUS,IRQ,1998,4,20,22,2,1.1,0.30779350562554625
RUS,USA,1991,2,42,43,2,1.0238095238095237,0.15430334996209202
RUS,UKR,1998,1,829,860,2,1.037394451145959,0.1898409326979488
RUS,LTU,2012,3,10,12,2,1.2,0.4216370213557839
RUS,WST,2001,3,40,44,2,1.1,0.30382181012509996
RUS,BGR,1997,1,203,207,2,1.019704433497537,0.1393262121644322
RUS,COL,2010,1,20,25,2,1.25,0.4442616583193192
RUS,CAN,2006,1,32,33,2,1.03125,0.1767766952966369
RUS,USA,1988,1,827,829,2,1.0024183796856105,0.049147246770984185
RUS,FRA,2001,1,379,440,2,1.1609498680738786,0.36797047431405927
RUS,NGA,2014,2,1,2,2,2.0,
RUS,GBR,1985,4,36,37,2,1.0277777777777777,0.16666666666666666
RUS,LBN,2016,4,20,21,2,1.05,0.22360679774997896
RUS,LTU,2012,1,27,30,2,1.1111111111111112,0.32025630761017426
RUS,EGY,2000,4,4,6,2,1.5,0.5773502691896257
RUS,TUR,2001,3,15,17,2,1.1333333333333333,0.35186577527449836
RUS,EUR,1998,3,7,8,2,1.1428571428571428,0.3779644730092272
RUS,POL,1999,1,176,195,2,1.1079545454545454,0.3112083696667706
RUS,HUN,2003,2,1,2,2,2.0,
RUS,GRC,2011,2,2,4,2,2.0,0.0
RUS,IND,2008,4,4,5,2,1.25,0.5
RUS,WST,1993,3,5,7,2,1.4,0.5477225575051662
RUS,ESP,2011,2,5,6,2,1.2,0.4472135954999579
RUS,AZE,2000,2,3,4,2,1.3333333333333333,0.5773502691896258
RUS,AZE,2000,1,352,410,2,1.1647727272727273,0.3715033822386587
RUS,MDA,2009,2,9,10,2,1.1111111111111112,0.3333333333333333
RUS,PAK,2011,2,10,11,2,1.1,0.31622776601683794
RUS,BGR,2002,1,97,106,2,1.092783505154639,0.29163598267661106
RUS,IRQ,2001,3,19,20,2,1.0526315789473684,0.22941573387056177
RUS,JPN,1999,4,5,6,2,1.2,0.4472135954999579
RUS,THA,2013,1,15,17,2,1.1333333333333333,0.35186577527449836
RUS,LVA,2015,2,12,16,2,1.3333333333333333,0.49236596391733095
RUS,SYR,1996,1,117,128,2,1.0940170940170941,0.2931077824266504
RUS,LSO,1998,2,3,6,2,2.0,0.0
RUS,PSE,2004,3,4,5,2,1.25,0.5
RUS,KAZ,1993,1,43,44,2,1.0232558139534884,0.15249857033260467
RUS,MDA,2004,1,73,84,2,1.1506849315068493,0.3602172522208851
RUS,ARM,2014,3,50,53,2,1.06,0.23989793748209523
RUS,BGR,1999,1,139,154,2,1.1079136690647482,0.3113934898748535
RUS,FRA,2000,2,42,43,2,1.0238095238095237,0.1543033499620919
RUS,AZE,2004,1,207,245,2,1.183574879227053,0.38807562688401004
RUS,EUR,2006,3,41,43,2,1.048780487804878,0.21808478995509087
RUS,KOR,1998,3,33,35,2,1.0606060606060606,0.24230584229877997
RUS,CHN,2005,4,11,13,2,1.1818181818181819,0.4045199174779453
RUS,CHN,2006,2,21,22,2,1.0476190476190477,0.2182178902359924
RUS,CZE,2000,3,20,23,2,1.15,0.3663475485325232
RUS,KAZ,2013,4,7,8,2,1.1428571428571428,0.3779644730092272
RUS,SVK,1987,1,109,111,2,1.018348623853211,0.1348285177101028
RUS,WST,1998,1,138,149,2,1.0797101449275361,0.271830620375449
RUS,EGY,2006,1,56,59,2,1.0535714285714286,0.22720778292870303
RUS,AUT,2008,1,33,34,2,1.0303030303030303,0.17407765595569782
RUS,POL,2001,3,4,5,2,1.25,0.5
RUS,KGZ,2002,4,12,13,2,1.0833333333333333,0.28867513459481287
RUS,EGY,2003,1,166,173,2,1.0421686746987953,0.20158191472974882
RUS,PHL,1995,1,2,3,2,1.5,0.7071067811865476
RUS,QAT,2007,1,84,91,2,1.0833333333333333,0.27804538648895283
RUS,CHE,2000,3,11,13,2,1.1818181818181819,0.4045199174779453
RUS,POL,2005,1,194,199,2,1.0257731958762886,0.15886798411342026
RUS,WST,1998,2,4,6,2,1.5,0.5773502691896257
RUS,SEA,1999,1,21,23,2,1.0952380952380953,0.3007926037591192
RUS,AFR,2007,1,43,46,2,1.069767441860465,0.25776963111323353
RUS,TUR,1984,1,26,27,2,1.0384615384615385,0.19611613513818404
RUS,TKM,2003,1,242,285,2,1.177685950413223,0.38304038189026046
RUS,SYR,2005,4,3,4,2,1.3333333333333333,0.5773502691896258
RUS,AFG,1999,1,47,53,2,1.127659574468085,0.33731814917823855
RUS,NGA,2013,1,39,42,2,1.0769230769230769,0.26995276239950855
RUS,JPN,2012,3,58,64,2,1.103448275862069,0.3072032970180001
RUS,LBR,2001,3,4,5,2,1.25,0.5
RUS,LTU,2000,1,62,74,2,1.1935483870967742,0.39830417890323727
RUS,WST,1995,1,108,111,2,1.0277777777777777,0.16510168678179254
RUS,LTU,1996,1,42,46,2,1.0952380952380953,0.2971017571861746
RUS,NLD,2004,4,4,5,2,1.25,0.5
RUS,EGY,1998,1,164,172,2,1.048780487804878,0.21606855446925963
RUS,SYR,1998,1,84,89,2,1.0595238095238095,0.23802351185830542
RUS,ESP,2008,1,51,57,2,1.1176470588235294,0.32539568672798425
RUS,GEO,2003,1,137,150,2,1.094890510948905,0.294139114716752
RUS,KAZ,2001,1,228,253,2,1.1096491228070176,0.3131393683458496
RUS,EGY,2001,4,3,4,2,1.3333333333333333,0.5773502691896258
RUS,SAU,2003,1,162,186,2,1.1481481481481481,0.3563483225498991
RUS,LBN,1998,1,75,79,2,1.0533333333333332,0.2262104576963036
RUS,BGR,1999,2,22,23,2,1.0454545454545454,0.21320071635561044
RUS,SYR,2007,1,81,86,2,1.0617283950617284,0.2421610524189263
RUS,MEX,2001,1,17,22,2,1.2941176470588236,0.4696682183138621
RUS,YEM,2004,1,33,34,2,1.0303030303030303,0.17407765595569785
RUS,IRQ,2000,2,37,41,2,1.1081081081081081,0.3148000938676784
RUS,CYP,2003,1,1,2,2,2.0,
RUS,AZE,2001,3,12,13,2,1.0833333333333333,0.2886751345948129
RUS,PHL,1997,1,28,31,2,1.1071428571428572,0.314970394174356
RUS,ARM,1997,1,156,162,2,1.0384615384615385,0.19292704235657732
RUS,SAS,2015,1,4,6,2,1.5,0.5773502691896257
RUS,GBR,2003,4,36,40,2,1.1111111111111112,0.31872762915583824
RUS,LBN,2012,4,7,8,2,1.1428571428571428,0.37796447300922725
RUS,BRN,2016,1,31,35,2,1.1290322580645162,0.3407771005482389
RUS,TUR,1996,3,19,20,2,1.0526315789473684,0.22941573387056177
RUS,SOM,2001,1,5,8,2,1.6,0.5477225575051662
RUS,MMR,2006,1,17,19,2,1.1176470588235294,0.33210558207753577
RUS,NGA,2008,2,2,4,2,2.0,0.0
RUS,FRA,1999,2,9,11,2,1.2222222222222223,0.4409585518440985
RUS,KOR,2003,4,4,5,2,1.25,0.5
RUS,ERI,2011,1,10,11,2,1.1,0.316227766016838
RUS,FSM,2011,1,21,32,2,1.5238095238095237,0.5117663157191589
RUS,SAU,2003,2,1,2,2,2.0,
RUS,GIN,2001,1,39,43,2,1.1025641025641026,0.3073547406047281
RUS,CHE,2001,4,8,9,2,1.125,0.3535533905932738
RUS,SDN,2012,1,52,55,2,1.0576923076923077,0.23543547789870933
RUS,NGA,2011,2,1,2,2,2.0,
RUS,SVK,2003,4,1,2,2,2.0,
RUS,NOR,2017,2,8,10,2,1.25,0.4629100498862757
RUS,LKA,2015,1,53,54,2,1.0188679245283019,0.13736056394868904
RUS,POL,2014,2,19,20,2,1.0526315789473684,0.22941573387056177
RUS,AFG,2002,3,16,17,2,1.0625,0.25
RUS,AGO,2011,1,28,29,2,1.0357142857142858,0.1889822365046136
RUS,SGP,2004,1,3,5,2,1.6666666666666667,0.5773502691896258
RUS,UGA,1998,1,3,6,2,2.0,0.0
RUS,EGY,2005,1,139,141,2,1.014388489208633,0.1195166297804526
RUS,LBN,2012,3,16,19,2,1.1875,0.4031128874149274
RUS,CHE,2014,2,15,16,2,1.0666666666666667,0.2581988897471611
RUS,UKR,2002,1,530,583,2,1.1,0.3002834199970783
RUS,BHR,2014,1,79,81,2,1.0253164556962024,0.1580882214188629
RUS,ISR,1997,4,5,8,2,1.6,0.5477225575051662
RUS,KAZ,1998,4,28,29,2,1.0357142857142858,0.1889822365046136
RUS,AFR,2003,2,3,4,2,1.3333333333333333,0.5773502691896258
RUS,AFG,2007,4,4,5,2,1.25,0.5
RUS,EUR,2013,4,21,23,2,1.0952380952380953,0.3007926037591192
RUS,SAU,2017,2,26,29,2,1.1153846153846154,0.3258125936084211
RUS,IRN,2008,2,19,25,2,1.3157894736842106,0.4775669329409193
RUS,PRK,2001,4,4,5,2,1.25,0.5
RUS,MRT,2014,1,13,17,2,1.3076923076923077,0.48038446141526137
RUS,CAS,2007,1,17,20,2,1.1764705882352942,0.39295262399668784
RUS,LVA,2013,1,36,39,2,1.0833333333333333,0.280305955290694
RUS,BGR,1998,1,209,219,2,1.0478468899521531,0.2139546490011923
RUS,UGA,2009,1,15,21,2,1.4,0.50709255283711
RUS,TJK,2007,1,48,50,2,1.0416666666666667,0.20194093652345885
RUS,GBR,2008,4,107,118,2,1.102803738317757,0.3051315657855204
RUS,MNG,2003,1,64,74,2,1.15625,0.3659625273557
RUS,PRK,1996,1,107,108,2,1.0093457943925233,0.09667364890456637
RUS,EUR,1999,3,27,28,2,1.037037037037037,0.19245008972987526
RUS,BHR,2009,1,18,23,2,1.2777777777777777,0.4608885989624767
RUS,POL,1998,3,18,20,2,1.1111111111111112,0.3233808333817773
RUS,NAM,2007,1,29,35,2,1.206896551724138,0.4122508203948856
RUS,PAK,2004,1,34,36,2,1.0588235294117647,0.23883257361061289
RUS,BLR,2001,2,17,21,2,1.2352941176470589,0.4372373160976031
RUS,BLR,2012,4,29,31,2,1.0689655172413792,0.2578807147775638
RUS,AGO,2000,1,42,46,2,1.0952380952380953,0.29710175718617465
RUS,USA,1995,4,33,37,2,1.121212121212121,0.33143398263980844
RUS,PRK,2001,1,394,415,2,1.0532994923857868,0.22491565091204072
RUS,JPN,1998,4,21,23,2,1.0952380952380953,0.3007926037591192
RUS,KOR,2013,4,12,13,2,1.0833333333333333,0.28867513459481287
RUS,GRC,1985,1,58,61,2,1.0517241379310345,0.2234037956221125
RUS,ERI,2003,2,4,6,2,1.5,0.5773502691896257
RUS,BLR,1998,3,26,28,2,1.0769230769230769,0.2717464881947031
RUS,GEO,2007,1,35,36,2,1.0285714285714285,0.1690308509457033
RUS,MDA,2015,3,16,17,2,1.0625,0.25
RUS,SDN,2010,2,9,10,2,1.1111111111111112,0.3333333333333333
RUS,MAR,2002,1,51,53,2,1.0392156862745099,0.19603921176392147
RUS,NGA,2014,3,1,2,2,2.0,
RUS,SWE,2001,2,4,5,2,1.25,0.5
RUS,KOR,2001,4,16,17,2,1.0625,0.25
RUS,MNG,2010,1,55,59,2,1.0727272727272728,0.26208179770229884
RUS,ARM,2001,3,14,15,2,1.0714285714285714,0.2672612419124244
RUS,NLD,2006,1,33,34,2,1.0303030303030303,0.17407765595569785
RUS,JPN,2009,3,35,41,2,1.1714285714285715,0.38238526043109716
RUS,POL,1995,4,8,10,2,1.25,0.46291004988627577
RUS,ESP,2009,2,4,6,2,1.5,0.5773502691896257
RUS,EUR,2001,2,8,9,2,1.125,0.3535533905932738
RUS,NGA,2011,1,9,10,2,1.1111111111111112,0.3333333333333333
RUS,YEM,2001,1,31,46,2,1.4838709677419355,0.5080005080007619
RUS,GRC,2000,1,97,118,2,1.2164948453608246,0.41399487023068254
RUS,TJK,2015,4,24,30,2,1.25,0.4423258684646913
RUS,NLD,2016,4,10,12,2,1.2,0.42163702135578396
RUS,AUS,2016,4,9,11,2,1.2222222222222223,0.4409585518440984
RUS,CHE,2001,1,105,108,2,1.0285714285714285,0.16739766432653122
RUS,FIN,1997,1,376,390,2,1.0372340425531914,0.1895870839781748
RUS,ESP,1998,1,222,225,2,1.0135135135135136,0.11572043585111584
RUS,UKR,2006,2,13,14,2,1.0769230769230769,0.27735009811261463
RUS,USA,1996,1,1008,1017,2,1.0089285714285714,0.09411503270717465
RUS,AFG,1996,2,9,11,2,1.2222222222222223,0.4409585518440984
RUS,IRQ,2011,2,2,3,2,1.5,0.7071067811865476
RUS,MYS,1996,1,10,12,2,1.2,0.4216370213557839
RUS,GBR,2004,3,21,22,2,1.0476190476190477,0.21821789023599242
RUS,CAN,2001,1,94,100,2,1.0638297872340425,0.24576020475855112
RUS,EUR,2003,1,265,294,2,1.109433962264151,0.3127736080662844
RUS,CRI,1997,1,64,65,2,1.015625,0.125
RUS,TJK,1993,1,77,78,2,1.0129870129870129,0.11396057645963795
RUS,EST,1996,3,14,16,2,1.1428571428571428,0.3631365196012814
RUS,SWE,2000,1,51,55,2,1.0784313725490196,0.27152438232335313
RUS,FIN,2006,4,7,8,2,1.1428571428571428,0.3779644730092272
RUS,SAU,2016,2,20,21,2,1.05,0.22360679774997896
RUS,CZE,2001,3,6,7,2,1.1666666666666667,0.408248290463863
RUS,DEU,2009,2,13,16,2,1.2307692307692308,0.4385290096535146
RUS,AFG,2001,4,18,20,2,1.1111111111111112,0.32338083338177726
RUS,HUN,1999,2,6,7,2,1.1666666666666667,0.408248290463863
RUS,TKM,2011,2,3,5,2,1.6666666666666667,0.5773502691896258
RUS,CYP,2004,4,1,2,2,2.0,
RUS,DEU,1996,2,8,11,2,1.375,0.5175491695067657
