ECount,Target,MaxSources,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
1,KGZ,2,,2,GBR,2000,2.0,3
2,BMU,2,0.0,4,GBR,1994,2.0,2
11,SLV,4,1.3416407864998738,22,GBR,2008,2.0,2
1,MUS,2,,2,GBR,2000,2.0,4
2,CRB,3,1.4142135623730951,4,GBR,2012,2.0,3
1,COK,2,,2,GBR,2000,2.0,2
4,SLB,3,1.1547005383792515,8,GBR,2014,2.0,4
2,GRD,2,0.0,4,GBR,1999,2.0,2
1,DJI,2,,2,GBR,2007,2.0,2
1,CUB,2,,2,GBR,2001,2.0,2
2,NER,2,0.0,4,GBR,2010,2.0,3
3,LSO,4,1.7320508075688772,6,GBR,2011,2.0,1
8,WAF,3,1.0690449676496976,16,GBR,2007,2.0,1
4,WSM,2,0.0,8,GBR,2002,2.0,2
20,BOL,16,3.387282717832439,40,GBR,2011,2.0,2
16,KWT,13,3.0983866769659336,32,GBR,2008,2.0,3
2,BRA,2,0.0,4,GBR,1994,2.0,3
2,MDV,3,1.4142135623730951,4,GBR,1998,2.0,3
928,MEX,59,4.79099298767831,1856,GBR,2011,2.0,1
4,NER,4,1.4142135623730951,8,GBR,2008,2.0,4
4,WAF,2,0.0,8,GBR,2013,2.0,4
20,SEN,11,2.176428750330035,40,GBR,2013,2.0,2
2,BMU,2,0.0,4,GBR,1988,2.0,4
2,BDI,2,0.0,4,GBR,2003,2.0,4
1,SLV,2,,2,GBR,2006,2.0,1
4,EST,2,0.0,8,GBR,2001,2.0,4
2,SEN,3,1.4142135623730951,4,GBR,2009,2.0,3
1,GEO,2,,2,GBR,2003,2.0,3
4,BEN,2,0.0,8,GBR,2003,2.0,1
3,SEN,2,0.0,6,GBR,1998,2.0,3
1,KIR,2,,2,GBR,2014,2.0,2
4,COL,3,1.1547005383792515,8,GBR,1999,2.0,3
4,GNB,3,1.1547005383792515,8,GBR,2009,2.0,3
1,KIR,2,,2,GBR,2002,2.0,2
2,NER,2,0.0,4,GBR,2014,2.0,3
1,HTI,2,,2,GBR,1999,2.0,2
2,COL,3,1.4142135623730951,4,GBR,1998,2.0,3
15,CPV,6,1.647508942095828,30,GBR,2013,2.0,3
2,GTM,2,0.0,4,GBR,1998,2.0,4
4,PNG,2,0.0,8,GBR,2003,2.0,1
2,COD,3,1.4142135623730951,4,GBR,2000,2.0,4
3,WSM,4,1.7320508075688772,6,GBR,2011,2.0,4
7,LKA,3,0.816496580927726,14,GBR,2006,2.0,3
7,COD,8,2.6457513110645907,14,GBR,2013,2.0,3
1,VAT,2,,2,GBR,1995,2.0,1
4,CRI,4,1.4142135623730951,8,GBR,2010,2.0,4
1,SAS,2,,2,GBR,2006,2.0,2
3,MEX,3,1.0,6,GBR,2000,2.0,2
3,PGS,3,1.0,6,GBR,2006,2.0,4
2,SEA,2,0.0,4,GBR,2000,2.0,3
2,CAF,2,0.0,4,GBR,1999,2.0,4
3,KAZ,2,0.0,6,GBR,2003,2.0,4
2,LTU,3,1.4142135623730951,4,GBR,2003,2.0,4
6,BTN,2,0.0,12,GBR,2001,2.0,1
3,LVA,2,0.0,6,GBR,2002,2.0,2
4,MDA,2,0.0,8,GBR,1999,2.0,2
2,TMP,2,0.0,4,GBR,1998,2.0,3
83,ISL,19,3.367708926649413,166,GBR,2013,2.0,2
4,PGS,2,0.0,8,GBR,2004,2.0,3
2,PGS,2,0.0,4,GBR,2004,2.0,4
4,ABW,3,0.816496580927726,8,GBR,2012,2.0,3
1,MDV,2,,2,GBR,1999,2.0,4
2,LAO,2,0.0,4,GBR,1998,2.0,4
2,MKD,2,0.0,4,GBR,1997,2.0,3
15,LCA,6,2.0701966780270626,30,GBR,2009,2.0,4
5,GTM,2,0.0,10,GBR,1999,2.0,1
3,CPV,4,1.7320508075688772,6,GBR,2012,2.0,2
1,AIA,2,,2,GBR,1999,2.0,3
2,TKM,2,0.0,4,GBR,2012,2.0,4
1,AZE,2,,2,GBR,2004,2.0,4
2,MCO,2,0.0,4,GBR,1998,2.0,1
1,BMU,2,,2,GBR,1998,2.0,4
2,SRB,2,0.0,4,GBR,2004,2.0,4
1,SAF,2,,2,GBR,2003,2.0,3
2,MWI,2,0.0,4,GBR,1998,2.0,4
1,PAN,2,,2,GBR,1998,2.0,3
765,NGA,55,4.494761158300935,1529,GBR,2012,1.9986928104575163,2
11631,SYR,57,3.5513301214340007,23233,GBR,2013,1.9975066632275815,1
323,PSE,63,4.7610599921156345,645,GBR,2012,1.9969040247678018,4
541,LBY,43,3.507661615897157,1080,GBR,2013,1.9963031423290203,2
15732,USA,81,4.268993432072769,31379,GBR,2012,1.9945969997457411,4
361,AGO,15,2.1186925473479508,720,GBR,2013,1.994459833795014,1
1781,PAK,68,4.653133766539303,3552,GBR,2010,1.9943851768669287,3
172,MEX,47,5.068532773870971,343,GBR,2012,1.994186046511628,4
73719,USA,180,5.019493709200823,146999,GBR,2012,1.9940449544893446,1
4873,ITA,74,4.1179396572449045,9701,GBR,2012,1.9907654422327108,1
856,ITA,59,4.748272123260038,1703,GBR,2012,1.9894859813084111,2
359,LBY,35,4.123767949324253,714,GBR,2013,1.988857938718663,3
523,SAU,24,2.8277264219053704,1040,GBR,2010,1.988527724665392,4
238,CHE,42,4.034117257329246,473,GBR,2011,1.9873949579831933,3
847,CHN,66,5.274818310301022,1683,GBR,2010,1.9870129870129871,3
286,TZA,33,3.9775301282009075,567,GBR,2009,1.9825174825174825,1
114,PER,16,3.013193572757791,226,GBR,2012,1.9824561403508771,4
169,SAS,28,3.445966193870508,335,GBR,2014,1.982248520710059,4
222,BEL,30,3.530044241020965,440,GBR,2009,1.981981981981982,4
150,SGP,30,3.4650120814843084,297,GBR,2011,1.98,4
143,EGY,38,4.223456516913724,283,GBR,2010,1.979020979020979,2
137,PER,31,5.073673621636716,271,GBR,2010,1.9781021897810218,1
532,NLD,54,4.346942844876817,1052,GBR,2012,1.9774436090225564,4
553,ARG,52,5.338996267926892,1093,GBR,2010,1.9764918625678118,4
125,PRK,20,3.346794325629305,247,GBR,2010,1.976,3
580,IRN,42,3.365388718181823,1146,GBR,2011,1.9758620689655173,2
13629,FRA,95,4.335545576335603,26906,GBR,2010,1.9741727199354318,1
259,PSE,54,4.848403721489531,511,GBR,2011,1.972972972972973,4
8640,RUS,117,4.291990675492301,17045,GBR,2011,1.9728009259259258,1
71,PRK,21,2.8783518646510964,140,GBR,2011,1.971830985915493,4
70,CIV,37,4.478520163753074,138,GBR,2013,1.9714285714285715,4
2185,IRN,94,4.739412065048174,4305,GBR,2010,1.9702517162471396,3
3402,RUS,47,3.338442552300424,6700,GBR,2013,1.969429747207525,3
974,CZE,59,4.32434680717147,1918,GBR,2012,1.9691991786447638,1
129,BRA,26,3.6762285032016093,254,GBR,2012,1.9689922480620154,3
969,MYS,102,4.81796829028718,1907,GBR,2014,1.9680082559339525,2
