Source,Target,Year,QuadClass,ECount,NSources,MaxSources,AvgSources,StdDevSources
GRC,EUR,2012,2,93,323,74,3.4731182795698925,8.683556922299433
GRC,AUT,2016,3,78,338,74,4.333333333333333,12.204604907672385
GRC,DEU,2012,1,735,2162,74,2.9414965986394557,8.478252701724998
GRC,ITA,2014,1,121,512,73,4.231404958677686,11.416187579177873
GRC,RUS,2015,3,105,348,66,3.3142857142857145,9.629995492564532
GRC,TUR,2017,1,565,1170,65,2.0707964601769913,5.887414172718122
GRC,EUR,2016,2,77,300,64,3.896103896103896,10.476269443974212
GRC,WST,2017,4,4,132,59,33.0,30.02221399786054
GRC,WST,2017,1,7,74,59,10.571428571428571,21.462037359464446
GRC,FRA,2015,4,46,110,58,2.391304347826087,8.397031911785037
GRC,SVK,2016,1,32,199,58,6.21875,14.180255184473031
GRC,BRA,2016,1,155,772,57,4.980645161290322,8.836517331058827
GRC,FRA,2017,1,196,638,56,3.2551020408163267,8.73990110193391
GRC,USA,2015,3,99,233,54,2.3535353535353534,7.427627867703409
GRC,EGY,2015,1,265,456,54,1.7207547169811321,3.9510910696117767
GRC,MKD,2017,1,126,334,50,2.6507936507936507,7.525229522418526
GRC,CHE,2010,4,7,56,49,8.0,18.083141320025124
GRC,HUN,2015,1,81,138,49,1.7037037037037037,5.330207417269155
GRC,FRA,2016,1,288,671,48,2.329861111111111,4.186282224798045
GRC,MKD,2016,2,16,103,47,6.4375,12.366453277583943
GRC,TUR,2016,3,265,737,46,2.781132075471698,7.0735598331781
GRC,CIV,2016,1,81,402,45,4.962962962962963,10.134649037392027
GRC,LBY,2011,1,403,870,45,2.1588089330024816,3.7634786716758213
GRC,IRQ,2016,1,99,418,45,4.222222222222222,9.275329968887686
GRC,SOM,2016,1,83,406,45,4.891566265060241,10.030456119036725
GRC,ISR,2011,1,199,335,45,1.6834170854271358,3.51120520646812
GRC,FRA,2011,1,460,1255,44,2.7282608695652173,4.939069401708432
GRC,PAK,2016,1,45,336,44,7.466666666666667,12.932692892609234
GRC,CYP,2017,1,255,395,44,1.5490196078431373,3.8705109913627282
GRC,USA,2011,1,514,1126,44,2.190661478599222,4.599626049529598
GRC,USA,2013,1,557,1135,44,2.03770197486535,3.987437164550321
GRC,EUR,2013,2,26,113,43,4.346153846153846,8.781536574847514
GRC,ESP,2015,1,95,231,43,2.431578947368421,6.463732917214633
GRC,RUS,2012,1,498,1329,43,2.6686746987951806,5.6083315654740105
GRC,POL,2017,3,4,47,42,11.75,20.1886932051912
GRC,LUX,2016,2,7,72,42,10.285714285714286,14.267845968170127
GRC,USA,2012,1,312,559,41,1.7916666666666667,2.8541493083550673
GRC,EUR,2011,3,142,321,40,2.26056338028169,3.9798777155468255
