Source,Target,Year,QuadClass,ECount,NSources,MaxSources,AvgSources,StdDevSources
USA,IRN,2008,3,1299,1616,9,1.2440338722093918,0.7740202129589677
USA,WST,2010,2,74,111,9,1.5,1.5983724598941094
USA,MHL,2013,3,6,16,9,2.6666666666666665,3.141125063837266
USA,AFR,2007,1,458,559,9,1.220524017467249,0.763968497288072
USA,ZWE,2015,2,106,141,9,1.330188679245283,1.0302260326485686
USA,PAK,2008,3,864,1116,9,1.2916666666666667,0.8996587482305005
USA,ISL,2011,3,52,124,9,2.3846153846153846,2.170694712631177
USA,LCA,2016,2,17,38,9,2.235294117647059,2.634611256065728
USA,BDI,2015,4,49,75,9,1.530612244897959,1.5424823177852873
USA,LCA,2016,1,55,70,9,1.2727272727272727,1.1131294799156293
USA,ERI,2012,1,23,48,9,2.0869565217391304,1.8318655041504663
USA,COL,2017,2,46,68,9,1.4782608695652173,1.4868180854844584
USA,CHE,2017,3,101,170,9,1.683168316831683,1.5487458995542616
USA,TUN,2016,3,41,79,9,1.9268292682926829,2.137641736849735
USA,SAS,2011,1,62,92,9,1.4838709677419355,1.4456484787324144
USA,SAS,2010,3,32,50,9,1.5625,1.5849595497026252
USA,IRQ,2008,2,773,903,9,1.168175937904269,0.6023885187775251
USA,TZA,2015,4,20,39,9,1.95,2.139232523470435
USA,MDV,2017,2,40,58,9,1.45,1.6164221332376367
USA,ARG,2010,2,41,62,9,1.5121951219512195,1.5185840645073323
USA,HTI,2012,3,23,50,9,2.1739130434782608,2.2893463519894905
USA,AZE,2008,1,311,376,9,1.2090032154340835,0.8714370611825795
USA,NOR,2009,4,8,17,9,2.125,2.799872446074234
USA,HUN,2017,2,24,44,9,1.8333333333333333,1.9261736493723072
USA,COL,2010,4,30,41,9,1.3666666666666667,1.473521078171633
USA,QAT,2010,3,27,50,9,1.8518518518518519,2.0700000688164932
USA,MDG,2015,1,21,37,9,1.7619047619047619,2.4063408300729536
USA,SDN,2008,4,262,347,9,1.3244274809160306,1.0530445990892425
USA,PRY,2012,1,49,80,9,1.6326530612244898,1.9115207465852548
USA,LBR,2009,1,426,489,9,1.147887323943662,0.6645353946959077
USA,MMR,2014,4,135,225,9,1.6666666666666667,1.5645322604631233
USA,CZE,2011,4,12,21,9,1.75,2.301185465244935
USA,HTI,2014,2,90,129,9,1.4333333333333333,1.499438097002198
USA,ZWE,2009,4,110,148,9,1.3454545454545455,0.9329480121248842
USA,VAT,2008,1,57,97,9,1.7017543859649122,1.7724570544938636
USA,IRN,2008,4,452,621,9,1.3738938053097345,1.1779684369137777
USA,SYR,2010,4,118,174,9,1.4745762711864407,1.3694584643522334
USA,SLE,2014,4,29,77,9,2.6551724137931036,2.85701970177923
USA,LBR,2014,4,104,160,9,1.5384615384615385,1.5574629414661296
USA,IDN,2011,2,74,95,9,1.2837837837837838,1.1764850163542395
USA,MMR,2015,4,45,83,9,1.8444444444444446,1.988095886149673
USA,DOM,2014,3,31,46,9,1.4838709677419355,1.588940270367549
USA,VUT,2015,1,8,16,9,2.0,2.8284271247461903
USA,MDV,2009,4,9,20,9,2.2222222222222223,2.7284509239574835
USA,AFG,2007,2,408,510,9,1.25,0.8818397119892466
USA,ESP,2007,1,273,339,9,1.2417582417582418,0.827033936736906
USA,SLE,2010,4,4,13,9,3.25,3.8622100754188224
USA,KIR,2015,4,6,17,9,2.8333333333333335,3.0605010483034745
USA,ARG,2014,2,40,48,9,1.2,1.2649110640673513
USA,CUB,2007,3,248,335,9,1.3508064516129032,1.1247668921059335
USA,LBN,2015,3,51,74,9,1.4509803921568627,1.4465645577048554
USA,EUR,2011,4,105,127,9,1.2095238095238094,0.8737104573999119
USA,HND,2010,1,250,389,9,1.556,1.413810255214965
USA,PSE,2009,2,412,509,9,1.2354368932038835,0.8344216076813367
USA,PSE,2016,2,164,219,8,1.3353658536585367,1.0348375826114729
USA,IND,2007,3,35,45,8,1.2857142857142858,1.226459000811796
USA,IND,2008,1,1042,1334,8,1.2802303262955854,0.7743316939523188
USA,NZL,2008,1,171,189,8,1.105263157894737,0.7673685484590091
USA,DNK,2016,4,28,45,8,1.6071428571428572,1.8527114407105283
USA,DNK,2010,3,52,67,8,1.2884615384615385,1.1937178446389043
USA,AZE,2015,1,575,698,8,1.2139130434782608,0.663493940027537
USA,NLD,2014,3,94,138,8,1.4680851063829787,1.4642854153563292
USA,SAU,2007,1,1168,1400,8,1.1986301369863013,0.6976013550541721
USA,VNM,2009,3,112,143,8,1.2767857142857142,1.006374470706394
USA,ISR,2007,3,305,361,8,1.1836065573770491,0.7017788319009256
USA,UGA,2012,2,133,152,8,1.1428571428571428,0.6758031937701662
USA,COG,2017,1,30,50,8,1.6666666666666667,1.6883645082279117
USA,WST,2016,4,124,192,8,1.5483870967741935,1.4390310578730432
USA,HKG,2017,3,4,14,8,3.5,3.1091263510296048
USA,BEL,2014,3,66,130,8,1.9696969696969697,1.7885937490295554
USA,SLE,2015,3,27,42,8,1.5555555555555556,1.4763086328702342
USA,AGO,2014,1,84,115,8,1.369047619047619,0.9022029518793457
USA,SGP,2014,3,59,84,8,1.423728813559322,1.2205621914187663
USA,GUY,2015,4,24,40,8,1.6666666666666667,1.857222485950146
USA,IRQ,2007,4,1266,1538,8,1.2148499210110584,0.6792001931387222
USA,DNK,2012,2,61,81,8,1.3278688524590163,1.0758145979583693
USA,FIN,2017,3,8,27,8,3.375,2.5035688811888406
USA,ATG,2017,1,37,51,8,1.3783783783783783,1.6047040459458795
USA,RWA,2012,3,21,29,8,1.380952380952381,1.5321941938341392
USA,SWE,2013,4,31,47,8,1.5161290322580645,1.480337072920342
USA,ESP,2014,4,132,168,8,1.2727272727272727,0.8110958480169702
USA,BEL,2011,2,32,49,8,1.53125,1.7224209331541875
USA,BEN,2011,1,28,48,8,1.7142857142857142,1.8828100129788838
USA,NIC,2008,3,28,47,8,1.6785714285714286,1.8268282862112648
USA,SLV,2014,3,38,59,8,1.5526315789473684,1.6390070893610613
USA,PNG,2013,4,5,17,8,3.4,3.361547262794322
USA,BRN,2009,1,39,53,8,1.358974358974359,1.5641910552167126
USA,KIR,2012,1,9,23,8,2.5555555555555554,3.0867098629086893
USA,TCD,2007,1,40,56,8,1.4,1.2152872405003996
USA,GIN,2011,1,56,84,8,1.5,1.414213562373095
USA,IRN,2008,2,212,273,8,1.2877358490566038,0.9867561706521671
USA,ETH,2017,3,28,39,8,1.3928571428571428,1.4230714230607946
USA,DZA,2010,1,108,157,8,1.4537037037037037,1.1791352705073233
USA,SLV,2016,2,25,40,8,1.6,1.8257418583505534
USA,ATG,2012,2,5,13,8,2.6,3.0495901363953815
USA,HTI,2012,2,65,107,8,1.646153846153846,1.5148305312679495
USA,ISL,2010,2,13,28,8,2.1538461538461537,2.409915415049314
USA,KHM,2009,4,30,56,8,1.8666666666666667,2.161310798523917
USA,CRB,2015,1,98,137,8,1.3979591836734695,1.1190920096899557
USA,PAK,2008,4,447,588,8,1.3154362416107384,0.9065327059376962
USA,IRQ,2008,4,753,914,8,1.2138114209827358,0.6808321344073943
USA,SEA,2009,3,34,61,8,1.7941176470588236,1.3878130116974408
USA,EGY,2010,3,165,213,8,1.290909090909091,1.0477512610824091
USA,MDA,2011,1,143,195,8,1.3636363636363635,1.2477893384039516
USA,GBR,2008,4,208,277,8,1.3317307692307692,0.9633641159594049
USA,GTM,2012,3,17,27,8,1.588235294117647,1.8048138245194352
USA,VNM,2006,1,735,943,8,1.2829931972789115,0.8079454002025312
USA,QAT,2015,4,53,75,8,1.4150943396226414,1.2315400343933192
USA,CZE,2013,1,120,155,8,1.2916666666666667,0.9473167176744185
USA,TUN,2013,4,80,130,8,1.625,1.6020161348134208
USA,ERI,2012,3,7,18,8,2.5714285714285716,2.5727509827123995
USA,LAO,2014,3,19,39,8,2.0526315789473686,2.1466688460270076
USA,POL,2017,2,142,199,8,1.4014084507042253,1.2551163894769888
USA,NZL,2007,1,101,122,8,1.2079207920792079,0.952017139374794
USA,NIC,2008,1,114,165,8,1.4473684210526316,1.5290236647905489
USA,BGD,2013,1,588,654,8,1.1122448979591837,0.645508445235232
USA,PSE,2007,1,2994,3527,8,1.1780227120908484,0.5797893249808099
USA,NMR,2013,1,133,182,8,1.368421052631579,1.1708174055458804
USA,URY,2009,1,71,162,8,2.2816901408450705,2.409404778846838
USA,CUB,2008,2,158,197,8,1.2468354430379747,0.8422498597516733
USA,BWA,2015,1,84,106,8,1.2619047619047619,1.3090882288144006
USA,BGD,2007,1,169,214,8,1.2662721893491125,0.9161830482239433
USA,RWA,2015,2,49,72,8,1.469387755102041,1.1920228048770454
USA,UKR,2013,4,33,44,8,1.3333333333333333,1.2665570127975554
USA,BTN,2015,1,172,373,8,2.1686046511627906,2.1440935667321552
USA,VEN,2012,2,65,90,8,1.3846153846153846,1.041217852029351
USA,AUS,2013,3,212,283,8,1.3349056603773586,0.981394930705882
USA,HND,2011,1,223,331,8,1.484304932735426,1.4073409008131919
USA,KOR,2007,3,76,120,8,1.5789473684210527,1.4166924662253446
USA,SVK,2014,1,101,134,8,1.3267326732673268,1.1498600861938735
USA,NER,2011,1,119,162,8,1.361344537815126,1.055502871853553
USA,EGY,2009,4,131,181,8,1.381679389312977,1.1731483955393485
USA,PAN,2013,4,61,76,8,1.2459016393442623,1.0747982400574543
USA,GRC,2013,3,76,124,8,1.631578947368421,1.4032543629070047
USA,ARM,2010,1,1094,1335,8,1.2202925045703839,0.7457776886179833
USA,THA,2017,2,37,44,8,1.1891891891891893,1.150792911137501
USA,NER,2013,1,132,226,8,1.7121212121212122,1.4278062125566318
USA,SLV,2017,2,22,34,8,1.5454545454545454,1.625020812387534
USA,PNG,2013,3,10,24,8,2.4,2.9514591494904874
USA,NGA,2009,3,220,289,8,1.3136363636363637,0.9962465881623248
USA,PSE,2007,3,297,354,8,1.1919191919191918,0.7624210328196824
USA,SGP,2009,2,19,26,8,1.368421052631579,1.6059101370939324
USA,DEU,2011,2,147,188,8,1.2789115646258504,0.9199636154595753
USA,SWE,2008,1,83,120,8,1.4457831325301205,1.202162807530486
USA,VNM,2010,4,76,112,8,1.4736842105263157,1.2593509885177767
USA,SLV,2017,4,21,32,8,1.5238095238095237,1.569045812557671
USA,MAR,2010,1,126,157,8,1.246031746031746,0.8360527058649636
USA,CYP,2015,1,255,314,8,1.231372549019608,0.8991444306214064
USA,NZL,2015,4,45,58,8,1.288888888888889,1.1603726325903445
USA,YEM,2007,3,35,54,8,1.542857142857143,1.6863266228674674
USA,GIN,2015,3,10,24,8,2.4,2.3190036174568114
USA,COG,2013,2,44,67,8,1.5227272727272727,1.3552419566628553
USA,FRA,2008,3,174,225,8,1.293103448275862,0.8603391055391082
USA,SLE,2011,2,16,32,8,2.0,1.9321835661585918
USA,GHA,2012,2,48,75,8,1.5625,1.3823546054899043
USA,SLV,2016,4,20,29,8,1.45,1.5719582155957412
USA,FIN,2015,3,13,26,8,2.0,2.273030282830976
USA,UZB,2015,3,14,26,8,1.8571428571428572,1.9555500055421298
USA,PER,2012,2,30,57,8,1.9,1.936046451423355
USA,DOM,2013,1,143,199,8,1.3916083916083917,1.2783955890813323
USA,AFR,2008,1,815,985,8,1.2085889570552146,0.7238817329291899
USA,GRD,2009,1,163,224,8,1.3742331288343559,0.981846896431164
USA,MAR,2014,4,26,52,8,2.0,1.7663521732655694
USA,TUR,2009,4,115,144,8,1.2521739130434784,1.0747784615532467
USA,KHM,2009,3,27,49,8,1.8148148148148149,1.881837012419126
USA,TCD,2009,3,16,33,8,2.0625,1.94828984838841
USA,COG,2009,1,55,86,8,1.5636363636363637,1.7508054904300094
USA,BOL,2011,1,114,180,8,1.5789473684210527,1.438378738523165
USA,CZE,2012,3,27,38,8,1.4074074074074074,1.3660515605557741
USA,LBY,2007,1,375,472,8,1.2586666666666666,0.804248965984407
USA,BLR,2008,1,254,302,8,1.188976377952756,0.8503176199372571
USA,FIN,2013,1,95,117,8,1.231578947368421,0.8180494650151948
USA,KHM,2009,1,229,251,8,1.0960698689956332,0.5769188534949825
USA,GRC,2012,3,93,129,8,1.3870967741935485,1.1328327140069108
USA,WST,2008,1,863,1059,8,1.227114716106605,0.7969529527310328
USA,PRY,2015,1,30,48,8,1.6,1.8495106528950878
USA,COL,2007,4,48,67,8,1.3958333333333333,1.1803278183899792
USA,IRQ,2007,3,2202,2736,8,1.2425068119891007,0.7198431610179075
USA,BGD,2014,4,37,53,8,1.4324324324324325,1.6251588048991217
USA,SLV,2009,1,224,295,8,1.3169642857142858,0.8692441325355436
USA,KGZ,2012,4,28,48,8,1.7142857142857142,1.7608319342086856
USA,NRU,2017,3,4,14,8,3.5,3.3166247903554
USA,WST,2015,3,114,153,8,1.3421052631578947,1.029038105441159
USA,MDV,2017,3,30,40,8,1.3333333333333333,1.3217891045025334
USA,EUR,2008,3,171,234,8,1.368421052631579,0.9815637993834438
USA,BOL,2011,3,44,73,8,1.6590909090909092,1.7907148347658028
USA,PAK,2014,4,407,596,8,1.4643734643734643,1.1923745973383826
USA,GTM,2017,4,62,98,8,1.5806451612903225,1.51005794153055
USA,PER,2014,2,27,56,8,2.074074074074074,2.525651872075283
USA,ISR,2007,1,5372,6412,8,1.193596425912137,0.6106270019537772
USA,AUT,2009,1,176,213,7,1.2102272727272727,0.7680088946995745
USA,WSM,2009,4,18,24,7,1.3333333333333333,1.414213562373095
USA,AFR,2008,2,101,134,7,1.3267326732673268,0.9706586515463518
USA,NPL,2016,2,32,53,7,1.65625,1.7340866332490148
USA,ZWE,2008,1,519,648,7,1.2485549132947977,0.8112819544544897
USA,SDN,2014,3,168,218,7,1.2976190476190477,0.8230185700098896
USA,JAM,2012,4,28,45,7,1.6071428571428572,1.7917358790618279
USA,LKA,2007,1,153,173,7,1.130718954248366,0.7668528512652452
USA,MLI,2011,2,16,32,7,2.0,1.7126976771553504
USA,EST,2014,2,79,100,7,1.2658227848101267,1.0090470340425635
USA,ECU,2014,1,160,212,7,1.325,0.9552898075203153
USA,AUT,2012,3,16,34,7,2.125,1.9958289839896939
USA,JOR,2016,2,141,181,7,1.2836879432624113,0.8222464101885046
USA,ECU,2015,2,21,39,7,1.8571428571428572,1.8244372909397102
USA,KHM,2008,1,130,164,7,1.2615384615384615,0.976894669953553
USA,COL,2008,4,73,98,7,1.3424657534246576,1.181091515907964
USA,UKR,2011,3,26,36,7,1.3846153846153846,1.2985198674467195
USA,WSM,2009,3,4,15,7,3.75,3.2015621187164243
USA,DEU,2007,1,1787,2184,7,1.2221600447677672,0.6770938087762202
USA,COD,2016,4,51,68,7,1.3333333333333333,1.0519822558706333
USA,MRT,2012,1,21,39,7,1.8571428571428572,1.9309509130403675
USA,TZA,2013,4,124,248,7,2.0,1.8123335359498407
USA,BLR,2013,4,18,28,7,1.5555555555555556,1.5424282697487952
USA,CRI,2009,1,283,328,7,1.1590106007067138,0.6068302804317932
USA,ERI,2009,1,31,59,7,1.903225806451613,1.7195898485719867
USA,MOZ,2012,4,4,11,7,2.75,2.8722813232690143
USA,NER,2009,1,36,65,7,1.8055555555555556,1.430673057279474
USA,LCA,2013,1,26,49,7,1.8846153846153846,2.026364687353648
USA,ISL,2010,1,66,108,7,1.6363636363636365,1.5848937225846127
USA,PRT,2012,1,108,116,7,1.0740740740740742,0.591271459134453
USA,BRA,2012,4,24,38,7,1.5833333333333333,1.717345440591042
USA,HND,2013,2,23,34,7,1.4782608695652173,1.2745610730183765
USA,SDN,2015,3,127,170,7,1.3385826771653544,0.9104374706433744
USA,TCD,2010,2,10,16,7,1.6,1.8973665961010275
USA,UKR,2008,1,483,521,7,1.0786749482401656,0.49270687667345875
USA,IRL,2015,4,56,67,7,1.1964285714285714,0.8825509072547055
USA,TUN,2014,3,57,103,7,1.8070175438596492,1.259798687024865
USA,NGA,2011,4,91,111,7,1.2197802197802199,0.8273410931975302
USA,HND,2009,2,113,172,7,1.5221238938053097,1.2542594936337605
USA,PRT,2011,1,118,172,7,1.4576271186440677,1.1520629419282076
USA,TUR,2008,4,144,171,7,1.1875,0.6892658504433633
USA,DZA,2015,1,94,118,7,1.2553191489361701,0.9939188237635536
USA,WST,2006,1,270,307,7,1.137037037037037,0.5585750245962601
USA,PER,2008,1,162,199,7,1.228395061728395,0.7663310294406301
USA,LBN,2014,2,159,224,7,1.4088050314465408,0.9427527460727385
USA,POL,2010,4,36,54,7,1.5,1.4442002235542983
USA,GEO,2009,1,199,245,7,1.2311557788944723,0.8329297027671599
USA,CAN,2007,3,173,212,7,1.2254335260115607,0.7242000096560001
USA,AUS,2009,2,143,212,7,1.4825174825174825,1.1679592582438656
USA,SYC,2009,1,85,126,7,1.4823529411764707,1.1192234202453817
USA,PER,2013,1,280,362,7,1.292857142857143,0.9503549879779676
USA,BHS,2011,1,146,172,7,1.178082191780822,0.8684900214371218
USA,CZE,2015,4,35,57,7,1.6285714285714286,1.4967752451366172
USA,MDV,2011,1,69,85,7,1.2318840579710144,1.0452262284848686
USA,NGA,2010,4,87,132,7,1.5172413793103448,1.3282447673485385
USA,LBY,2009,4,50,62,7,1.24,0.9160696881075086
USA,IRL,2007,1,184,198,7,1.076086956521739,0.5171104172747583
USA,NIC,2014,3,58,88,7,1.5172413793103448,1.188266898224304
USA,MEA,2012,2,10,20,7,2.0,1.9436506316151003
USA,BEL,2013,3,30,52,7,1.7333333333333334,1.4840144374549435
USA,IRL,2008,1,233,248,7,1.0643776824034334,0.46439771322811463
USA,AZE,2017,1,360,437,7,1.2138888888888888,0.6121575969904153
USA,BRN,2011,2,13,21,7,1.6153846153846154,1.6602440351979153
USA,ZAF,2015,3,54,73,7,1.3518518518518519,1.0489420979290645
USA,SSD,2015,3,71,96,7,1.352112676056338,0.9426193224853479
USA,PER,2015,3,21,35,7,1.6666666666666667,1.4605934866804429
USA,KAZ,2013,3,11,22,7,2.0,2.23606797749979
USA,SAS,2011,3,14,22,7,1.5714285714285714,1.6035674514745466
USA,WSM,2008,1,35,59,7,1.6857142857142857,1.7784895867235306
USA,NIC,2012,3,43,67,7,1.558139534883721,1.2965581833930893
USA,SDN,2009,2,353,395,7,1.1189801699716715,0.5461716785467386
USA,NMR,2009,2,18,25,7,1.3888888888888888,1.4199788270537859
USA,COL,2009,2,91,116,7,1.2747252747252746,0.9552886017200835
USA,SDN,2008,3,128,163,7,1.2734375,0.9366958493413049
USA,IRN,2007,2,348,451,7,1.2959770114942528,0.8730917731984296
USA,CHE,2008,3,30,37,7,1.2333333333333334,1.1043279539543758
USA,CUB,2008,1,611,744,7,1.2176759410801965,0.7661368920999779
USA,JPN,2009,2,196,240,7,1.2244897959183674,0.7913715746260491
USA,QAT,2013,3,54,65,7,1.2037037037037037,0.918974605550339
USA,MDG,2016,2,12,22,7,1.8333333333333333,1.6966991126265962
USA,LBN,2016,3,78,114,7,1.4615384615384615,1.0894095588038444
USA,BOL,2009,4,121,154,7,1.2727272727272727,0.8266397845091495
USA,BRB,2009,1,66,94,7,1.4242424242424243,1.241098843898559
USA,ITA,2008,1,513,616,7,1.2007797270955165,0.6469877439629028
USA,KGZ,2009,1,425,481,7,1.131764705882353,0.5758938427271211
USA,COL,2011,4,35,49,7,1.4,1.4183669151113025
USA,ARE,2014,4,23,34,7,1.4782608695652173,1.3774008863003637
USA,COL,2011,2,106,165,7,1.5566037735849056,1.387565107381891
USA,CZE,2014,2,51,72,7,1.411764705882353,1.2357422156458893
USA,NMR,2016,3,108,156,7,1.4444444444444444,1.2629392607421732
USA,QAT,2016,3,87,119,7,1.367816091954023,1.0902841802445484
USA,COD,2016,3,38,61,7,1.605263157894737,1.4984581929113912
USA,ATG,2013,1,25,55,7,2.2,2.0615528128088303
USA,ARM,2013,3,117,131,7,1.1196581196581197,0.6181506506813796
USA,MEA,2009,1,118,154,7,1.305084745762712,0.789985119153056
USA,BRA,2015,4,35,69,7,1.9714285714285715,1.6888164021989287
USA,SAU,2013,2,109,154,7,1.4128440366972477,1.2338663200770945
USA,GIN,2016,1,43,58,7,1.3488372093023255,1.0664520825132222
USA,VNM,2010,2,118,158,7,1.3389830508474576,1.0798887168296147
USA,TTO,2009,3,27,42,7,1.5555555555555556,1.5275252316519468
USA,EGY,2009,2,113,148,7,1.3097345132743363,0.9456634671875606
USA,TCD,2012,3,4,10,7,2.5,3.0
USA,SLB,2014,1,48,97,7,2.0208333333333335,2.0052015692526606
USA,PRT,2016,1,163,224,7,1.3742331288343559,1.1060210609616654
USA,GTM,2010,2,12,19,7,1.5833333333333333,1.7298624923456323
USA,BFA,2014,1,31,44,7,1.4193548387096775,1.1768373874750666
USA,KWT,2012,3,32,38,7,1.1875,1.0606601717798214
USA,ESP,2011,4,74,102,7,1.3783783783783783,1.106675915024794
USA,SLV,2013,1,34,71,7,2.088235294117647,2.151358232835551
USA,SWE,2009,4,31,48,7,1.5483870967741935,1.2868232118261715
USA,ARE,2013,3,45,73,7,1.6222222222222222,1.3019022601368717
USA,ARM,2009,1,1277,1473,7,1.1534847298355522,0.6158289472591503
USA,COL,2008,2,99,141,7,1.4242424242424243,1.2864355841080302
USA,JOR,2011,3,93,122,7,1.3118279569892473,0.9322541012030525
USA,VNM,2009,2,99,110,7,1.1111111111111112,0.6370994362028405
USA,ARM,2017,3,33,52,7,1.5757575757575757,1.275497526220235
USA,PAN,2009,1,122,149,7,1.221311475409836,0.9578927896148671
USA,BRA,2017,3,44,58,7,1.3181818181818181,1.1767659124418033
USA,EUR,2010,2,144,167,7,1.1597222222222223,0.7541326184538144
USA,JOR,2014,4,88,132,7,1.5,1.1547005383792517
USA,SAU,2012,4,61,100,7,1.639344262295082,1.6435001965849785
USA,MEX,2008,2,165,213,7,1.290909090909091,0.950084603538162
USA,RWA,2014,2,42,54,7,1.2857142857142858,0.9699312091703453
USA,BHR,2015,2,43,72,7,1.6744186046511629,1.409507347783313
USA,VEN,2008,1,301,345,7,1.1461794019933556,0.570286788415245
USA,DOM,2016,3,41,57,7,1.3902439024390243,1.3761912799550757
USA,OMN,2012,1,87,114,7,1.3103448275862069,1.123846642144801
USA,VAT,2016,3,30,57,7,1.9,1.7090025322311297
USA,BRA,2008,1,282,319,7,1.1312056737588652,0.6373471209361183
USA,FRA,2008,1,1190,1373,7,1.153781512605042,0.5614905544346448
USA,WST,2009,2,189,289,7,1.529100529100529,1.173941232104865
USA,SAU,2011,2,140,205,7,1.4642857142857142,1.013652944493716
USA,URY,2017,3,14,25,7,1.7857142857142858,2.006856379383569
USA,MCO,2014,2,35,66,7,1.8857142857142857,1.5675276256394517
USA,ARG,2011,3,66,82,7,1.2424242424242424,1.0533551678124096
USA,LAO,2007,1,31,69,7,2.225806451612903,2.108865056839102
USA,KHM,2008,3,9,21,7,2.3333333333333335,2.3979157616563596
USA,NGA,2014,2,434,521,7,1.2004608294930876,0.7120862038697096
USA,BDI,2015,3,53,80,7,1.509433962264151,1.1539670957419679
USA,PRT,2009,2,27,44,7,1.6296296296296295,1.5479054867825088
USA,DZA,2007,3,53,76,7,1.4339622641509433,1.2635334150137514
USA,MEX,2008,1,690,856,7,1.2405797101449276,0.773343792474218
USA,MCO,2009,1,52,71,7,1.3653846153846154,1.1030945092009392
USA,VEN,2008,4,148,204,7,1.3783783783783783,1.0061403683829953
USA,TWN,2017,3,53,71,7,1.3396226415094339,1.1757713708032616
USA,BLR,2010,2,26,44,7,1.6923076923076923,1.3496438276591576
USA,NIC,2013,2,24,41,7,1.7083333333333333,1.458980187804412
USA,SAS,2017,4,21,29,7,1.380952380952381,1.321975433818287
USA,AUT,2010,4,20,35,7,1.75,1.7434086394791457
USA,EGY,2008,1,952,1151,7,1.209033613445378,0.7669585081559339
USA,JPN,2009,4,148,195,7,1.3175675675675675,0.8332965610566703
USA,CZE,2012,4,15,26,7,1.7333333333333334,1.709915063331955
USA,KWT,2012,1,219,326,7,1.4885844748858448,1.2827748398879704
USA,TTO,2017,1,90,112,7,1.2444444444444445,0.9398913529264263
USA,SLV,2011,2,39,55,7,1.4102564102564104,1.0934722271146102
USA,TTO,2009,2,29,44,7,1.5172413793103448,1.5725477429766281
USA,KAZ,2012,3,6,12,7,2.0,2.449489742783178
USA,SDN,2009,4,150,207,7,1.38,0.9876417577293594
USA,DNK,2008,1,132,145,7,1.0984848484848484,0.6160679114549016
USA,BLZ,2015,1,32,39,7,1.21875,1.0696509831746297
USA,CAN,2008,3,169,185,7,1.0946745562130178,0.5589382318533344
USA,BHR,2013,3,56,81,7,1.4464285714285714,1.219830731284883
USA,ARM,2015,2,85,118,7,1.388235294117647,1.0129414692705927
USA,CAN,2007,1,782,862,7,1.10230179028133,0.40454501209206706
USA,VEN,2009,4,207,311,7,1.502415458937198,1.1653342207167237
USA,RWA,2010,1,81,115,7,1.4197530864197532,1.340374924516124
USA,CHE,2012,2,118,169,7,1.4322033898305084,1.1433853883591465
USA,BLZ,2009,1,56,69,7,1.2321428571428572,1.0615780950773483
USA,TKM,2014,1,60,70,7,1.1666666666666667,0.8060505654884771
USA,WST,2014,3,186,254,7,1.3655913978494623,0.9505042330293347
USA,LBN,2014,4,128,184,7,1.4375,1.1552686567596904
USA,BHS,2014,1,227,255,7,1.1233480176211454,0.5587052649099418
USA,KEN,2009,2,108,130,7,1.2037037037037037,0.6938886664887112
USA,PRT,2009,4,22,40,7,1.8181818181818181,1.867934016280417
USA,SEA,2017,3,19,27,7,1.4210526315789473,1.3870748387117167
USA,BHS,2017,2,31,51,7,1.6451612903225807,1.5176382330620208
USA,PNG,2017,3,13,32,7,2.4615384615384617,2.3669736167866557
USA,PSE,2015,2,186,255,7,1.3709677419354838,1.0064742469455454
USA,NZL,2014,3,55,77,7,1.4,1.3137450003428846
USA,UGA,2015,2,116,135,7,1.1637931034482758,0.7683292491389736
USA,TCD,2010,1,81,100,7,1.2345679012345678,0.898214965059473
USA,MAR,2009,1,309,364,7,1.1779935275080906,0.718969220633061
USA,NER,2009,3,7,13,7,1.8571428571428572,2.267786838055364
USA,CUB,2006,1,308,385,6,1.25,0.7392002016441483
USA,MYS,2008,1,185,242,6,1.308108108108108,0.9424696911221606
USA,BLR,2008,4,155,196,6,1.264516129032258,0.8064465856567228
USA,KOR,2016,4,177,212,6,1.1977401129943503,0.6993466758225693
USA,HND,2016,3,68,82,6,1.2058823529411764,0.8022137938400319
USA,MLT,2015,3,1,6,6,6.0,
USA,ITA,2008,4,30,45,6,1.5,1.2525835370311154
USA,SAS,2017,2,11,23,6,2.090909090909091,1.5782614139961386
USA,PRK,2008,3,241,274,6,1.1369294605809128,0.5790845066454385
USA,ESP,2009,3,88,126,6,1.4318181818181819,1.003390282251227
USA,PRT,2008,2,3,13,6,4.333333333333333,2.886751345948129
USA,ISR,2008,3,502,606,6,1.207171314741036,0.7237821807998438
USA,AUT,2008,2,8,18,6,2.25,2.3145502494313788
USA,GIN,2013,1,97,187,6,1.9278350515463918,1.2183272572843162
USA,AZE,2009,1,618,714,6,1.1553398058252426,0.6302573098070965
USA,DEU,2013,4,140,202,6,1.4428571428571428,0.9983542469818004
USA,TTO,2008,1,53,75,6,1.4150943396226414,1.336383786770951
USA,GEO,2012,1,155,183,6,1.1806451612903226,0.6290682425551063
USA,IRN,2006,3,1140,1406,6,1.2333333333333334,0.6042963919743638
USA,NMR,2016,4,16,21,6,1.3125,1.25
USA,FIN,2015,1,61,76,6,1.2459016393442623,0.8496222239897374
USA,MMR,2013,4,46,56,6,1.2173913043478262,0.8141264842560704
USA,LKA,2016,1,503,606,6,1.2047713717693838,0.6884195027513624
USA,GUY,2017,4,13,18,6,1.3846153846153846,1.3867504905630728
USA,SAU,2006,1,546,663,6,1.2142857142857142,0.5777662957714729
USA,TJK,2016,1,64,82,6,1.28125,0.9166666666666665
USA,CHL,2014,3,18,28,6,1.5555555555555556,1.4641689962819195
