ECount,Target,MaxSources,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
17,BHS,83,35.93202323996865,491,IRQ,2012,28.88235294117647,1
10,CAF,52,20.69245702611891,218,IRQ,2014,21.8,2
2,PRT,20,0.0,40,IRQ,2011,20.0,4
4,SGP,18,0.0,72,IRQ,2010,18.0,1
19,IND,123,37.98861017362937,297,IRQ,2012,15.631578947368421,3
9,CYP,65,24.596747752497688,138,IRQ,2012,15.333333333333334,3
4,PRY,29,15.59914527573012,60,IRQ,2014,15.0,4
1,WAF,13,,13,IRQ,2014,13.0,2
21,MLI,52,17.49258346244134,229,IRQ,2014,10.904761904761905,2
8,DOM,14,5.656854249492381,84,IRQ,2011,10.5,1
10,CUB,49,16.26892060887193,103,IRQ,2013,10.3,3
98,NOR,239,36.37690031460973,997,IRQ,2011,10.173469387755102,4
2,CMR,19,12.727922061357855,20,IRQ,2014,10.0,3
6,MCO,38,14.814407401805402,52,IRQ,2010,8.666666666666666,2
8,MCO,30,13.233480267866048,69,IRQ,2011,8.625,3
8,GEO,12,3.7416573867739413,68,IRQ,2013,8.5,2
2,MRT,8,0.0,16,IRQ,2012,8.0,3
38,PRK,78,17.6748730682878,280,IRQ,2012,7.368421052631579,4
11,NOR,36,13.957728390328485,80,IRQ,2012,7.2727272727272725,2
35,CHE,81,16.33128667220522,253,IRQ,2012,7.228571428571429,3
21,SEA,35,13.109611159828683,151,IRQ,2011,7.190476190476191,1
11,CAF,58,17.008553997648036,78,IRQ,2011,7.090909090909091,4
63,SWE,150,27.404042891885066,444,IRQ,2010,7.0476190476190474,2
49,MCO,73,15.308033327431106,321,IRQ,2010,6.551020408163265,1
59,IND,129,23.026336153056302,364,IRQ,2012,6.169491525423729,4
12,SLV,15,5.759708536396823,71,IRQ,2012,5.916666666666667,4
75,NOR,75,13.634059100926898,432,IRQ,2012,5.76,4
28,GRC,37,9.81091067403879,156,IRQ,2013,5.571428571428571,4
7,SGP,18,7.524562952029017,39,IRQ,2012,5.571428571428571,2
37,NPL,42,12.876638063089596,206,IRQ,2011,5.5675675675675675,1
289,CHE,130,18.42666619616689,1596,IRQ,2012,5.522491349480969,1
36,IRL,53,12.380860805522138,198,IRQ,2010,5.5,2
39,ETH,59,13.050871088450053,203,IRQ,2010,5.205128205128205,1
102,CHE,95,12.038784956727296,527,IRQ,2012,5.166666666666667,4
18,SSD,20,6.949161796447297,91,IRQ,2014,5.055555555555555,3
27,CZE,17,5.508605027112521,136,IRQ,2012,5.037037037037037,2
2,SEN,8,4.242640687119285,10,IRQ,2012,5.0,3
4,COL,9,4.618802153517006,20,IRQ,2011,5.0,2
