Source,Target,Year,QuadClass,ECount,NSources,MaxSources,AvgSources,StdDevSources
AFG,CHN,2013,3,22,78,51,3.5454545454545454,10.613231960185013
AFG,GBR,2015,2,43,201,51,4.674418604651163,10.800619316970755
AFG,CHN,2013,2,29,82,51,2.8275862068965516,9.273884089655985
AFG,WST,2012,4,157,297,50,1.89171974522293,4.249554453017271
AFG,WST,2010,3,226,745,49,3.2964601769911503,6.615516161315705
AFG,FRA,2012,2,79,414,49,5.2405063291139244,10.68813767313236
AFG,EUR,2016,1,259,507,49,1.9575289575289576,4.79604682922422
AFG,QAT,2013,1,465,759,48,1.632258064516129,3.249043668657808
AFG,RUS,2016,4,95,183,48,1.9263157894736842,5.084900687879667
AFG,USA,2011,4,571,1381,48,2.4185639229422065,5.459092402944754
AFG,SAU,2016,3,83,244,48,2.9397590361445785,6.584070572759832
AFG,PAK,2011,2,216,737,47,3.412037037037037,7.090225405182568
AFG,DEU,2017,4,46,166,47,3.608695652173913,8.670456250636578
AFG,ITA,2016,1,100,508,47,5.08,9.693984388956551
AFG,WST,2012,2,169,548,46,3.242603550295858,6.68289093704333
AFG,GBR,2012,2,68,277,46,4.073529411764706,10.071855535326904
AFG,PAK,2013,1,3228,5266,46,1.631350681536555,2.6118195331889758
AFG,DEU,2011,1,448,819,45,1.828125,4.560742321785683
AFG,QAT,2016,1,454,848,45,1.86784140969163,4.189777975061728
AFG,PAK,2014,1,3169,5389,45,1.7005364468286526,2.858114063506344
AFG,UZB,2016,1,176,299,44,1.6988636363636365,3.575343957661194
AFG,GBR,2017,1,226,357,43,1.579646017699115,3.3539803031830147
AFG,SAU,2017,1,399,624,43,1.5639097744360901,3.106210467631874
AFG,RUS,2010,1,358,812,43,2.2681564245810057,4.96493502323914
AFG,PAK,2010,4,205,435,43,2.1219512195121952,4.544955844126517
AFG,FRA,2012,3,15,75,43,5.0,11.0
AFG,PAK,2012,4,302,749,42,2.480132450331126,5.28313960652186
AFG,CHN,2014,1,1118,2231,41,1.9955277280858676,3.583131877881228
AFG,SAS,2016,1,57,102,40,1.7894736842105263,5.167677158844689
AFG,UZB,2010,1,51,148,40,2.9019607843137254,7.553158020221169
AFG,PAK,2014,3,690,1091,40,1.5811594202898551,2.353379767820627
AFG,CHN,2016,3,54,208,40,3.8518518518518516,8.915552253093354
AFG,AZE,2010,1,20,98,39,4.9,10.067665803791964
AFG,KAZ,2010,1,49,127,39,2.5918367346938775,6.623563892607648
AFG,CAN,2016,1,46,156,39,3.391304347826087,9.085955611380713
AFG,TKM,2010,1,138,268,39,1.9420289855072463,4.061153185516893
AFG,PAK,2012,2,194,582,39,3.0,6.940905258185622
AFG,USA,2013,4,494,925,39,1.8724696356275303,3.1258152971497863
AFG,SAU,2014,3,347,930,39,2.680115273775216,5.003320514582756
AFG,DNK,2014,3,11,70,39,6.363636363636363,11.927050995721679
AFG,WST,2011,2,60,138,38,2.3,5.123227266783959
AFG,QAT,2015,1,226,600,38,2.6548672566371683,6.052026160631457
AFG,SYR,2016,1,21,183,38,8.714285714285714,13.457870771941812
AFG,TUR,2015,3,18,114,37,6.333333333333333,9.701425001453318
AFG,IRQ,2010,1,80,236,37,2.95,7.57059601686901
AFG,AFR,2012,3,7,78,37,11.142857142857142,17.324631515355737
AFG,BGR,2010,2,29,186,37,6.413793103448276,10.975678441052258
AFG,EUR,2012,4,21,97,37,4.619047619047619,10.772540046229537
AFG,IRN,2010,1,613,992,36,1.6182707993474714,2.928526410947968
AFG,RUS,2016,1,502,885,35,1.7629482071713147,3.560929826722943
AFG,EGY,2012,1,30,248,35,8.266666666666667,12.045698426189853
AFG,WST,2013,1,343,638,35,1.8600583090379008,3.0984257457381927
AFG,IND,2015,1,434,701,35,1.6152073732718895,2.7492344646563915
AFG,SAU,2009,1,336,663,35,1.9732142857142858,3.477329103957252
AFG,GBR,2009,1,505,784,35,1.5524752475247525,2.2959848519444375
AFG,LBY,2011,1,25,108,34,4.32,9.485603126141568
AFG,PAK,2013,4,373,580,34,1.5549597855227881,2.297803605547867
AFG,USA,2015,2,311,658,34,2.1157556270096465,4.001545184384382
AFG,SAU,2009,3,205,469,34,2.2878048780487803,4.084895366814091
AFG,NLD,2011,1,16,112,33,7.0,12.89961239727768
AFG,GBR,2016,1,373,689,33,1.8471849865951742,3.839624178040242
AFG,SAS,2017,1,112,266,33,2.375,4.60341627939962
AFG,WST,2017,3,29,73,32,2.5172413793103448,5.828628175131855
AFG,YEM,2015,4,9,49,32,5.444444444444445,10.296979060762325
AFG,USA,2014,3,912,1619,32,1.775219298245614,2.627416029157698
AFG,SYR,2012,4,30,144,32,4.8,7.59037503048751
AFG,WST,2011,1,307,573,32,1.8664495114006514,3.142333980185876
AFG,DNK,2010,1,12,46,32,3.8333333333333335,8.881373085215365
AFG,PAK,2009,4,452,833,32,1.842920353982301,3.056688114393699
AFG,GBR,2010,4,41,85,32,2.073170731707317,4.859990966567937
AFG,WST,2013,3,105,190,31,1.8095238095238095,3.2078486623114
AFG,RUS,2015,1,424,619,31,1.4599056603773586,2.326392105274949
AFG,CHN,2009,2,2,32,31,16.0,21.213203435596427
AFG,QAT,2012,2,4,34,31,8.5,15.0
AFG,ZAF,2012,4,10,81,30,8.1,11.599329482536671
AFG,TUR,2016,1,176,334,30,1.8977272727272727,4.397505195909604
AFG,AFR,2012,4,2,34,30,17.0,18.384776310850235
AFG,PAK,2009,3,318,571,30,1.7955974842767295,2.886777118864558
AFG,PAK,2009,1,1747,2816,29,1.6119061247853463,2.2870811483286633
AFG,TUR,2010,1,417,580,29,1.3908872901678657,1.812937859381147
AFG,TJK,2017,1,184,304,29,1.6521739130434783,3.129045255349646
AFG,USA,2010,4,395,718,29,1.8177215189873417,2.7190230168033356
AFG,NMR,2009,2,3,31,29,10.333333333333334,16.165807537309522
AFG,PAK,2009,2,350,764,28,2.182857142857143,3.2552787823595186
AFG,GBR,2009,2,68,186,28,2.735294117647059,6.387061658432741
AFG,USA,2016,4,275,588,28,2.138181818181818,3.4792130848008194
AFG,USA,2010,3,635,1270,28,2.0,3.2156949491998077
AFG,MEX,2012,2,4,30,27,7.5,13.0
AFG,QAT,2012,1,323,676,27,2.0928792569659445,3.6624727850900016
AFG,GBR,2013,1,606,1075,26,1.773927392739274,2.7848551612426165
AFG,EUR,2011,1,32,159,26,4.96875,7.912767857159106
AFG,PAK,2013,2,343,718,26,2.0932944606413995,3.3695465263379822
AFG,MMR,2014,1,19,99,25,5.2105263157894735,8.310495020477427
AFG,PRT,2011,1,6,52,25,8.666666666666666,11.201190412927845
AFG,TKM,2014,1,91,120,25,1.3186813186813187,2.529291164993425
AFG,BEL,2016,1,340,535,25,1.5735294117647058,2.466986604085461
AFG,USA,2009,2,403,811,25,2.0124069478908186,2.88111796176473
AFG,IRN,2011,1,743,963,25,1.2960969044414536,1.5509577429820613
AFG,QAT,2011,4,34,143,25,4.205882352941177,6.558729606131496
AFG,WST,2009,2,55,106,25,1.9272727272727272,3.6354965296139423
AFG,SAU,2014,4,70,186,24,2.657142857142857,4.77276608124184
AFG,TUR,2015,4,23,57,24,2.4782608695652173,4.980594754712727
AFG,FRA,2011,2,16,56,23,3.5,5.440588203494178
AFG,QAT,2013,3,49,98,23,2.0,3.5531676008879733
AFG,FRA,2011,1,134,241,23,1.7985074626865671,2.906512911455093
AFG,CAN,2015,1,69,208,23,3.0144927536231885,4.744943914697326
AFG,USA,2014,2,438,820,22,1.8721461187214612,2.5007276664794302
AFG,CAN,2009,1,199,327,22,1.64321608040201,2.698361213950467
AFG,GBR,2011,1,391,581,22,1.485933503836317,2.1349789131674073
AFG,USA,2013,3,872,1386,22,1.5894495412844036,1.865458250470318
AFG,CHN,2012,1,265,458,22,1.728301886792453,2.548348942504063
AFG,SAS,2014,1,85,143,22,1.6823529411764706,3.1137627088914326
AFG,PAK,2014,4,345,550,21,1.5942028985507246,2.5215284711471195
AFG,PAK,2013,3,538,929,21,1.7267657992565055,2.516550272626559
AFG,WST,2016,4,26,60,21,2.3076923076923075,4.696971200841928
AFG,IND,2017,1,277,431,21,1.555956678700361,2.463047681668878
AFG,TKM,2011,1,166,223,21,1.3433734939759037,1.946913191389982
AFG,IRN,2010,2,51,118,21,2.3137254901960786,4.086515366805471
AFG,IRN,2013,1,784,1010,20,1.288265306122449,1.0301037411434146
AFG,RUS,2012,1,102,196,20,1.9215686274509804,3.0203477424532847
AFG,PRK,2017,1,85,343,20,4.035294117647059,5.577264773429818
AFG,IRQ,2017,2,15,45,20,3.0,4.913538149119954
AFG,NLD,2010,1,37,90,20,2.4324324324324325,4.355969980896846
AFG,WST,2010,4,106,277,20,2.6132075471698113,4.079147330875672
AFG,WST,2015,3,23,66,20,2.869565217391304,4.625073442425114
AFG,IRN,2012,1,706,1017,19,1.4405099150141643,1.682619292317866
AFG,USA,2009,4,417,670,19,1.6067146282973621,1.7809766652905754
AFG,QAT,2014,1,82,255,19,3.1097560975609757,4.3885544107735965
AFG,QAT,2014,4,32,87,19,2.71875,3.665307054866155
AFG,POL,2009,1,56,91,19,1.625,2.5194696411600734
AFG,DEU,2009,1,276,413,18,1.4963768115942029,1.7215176991264993
AFG,SGP,2016,1,16,72,18,4.5,6.44980619863884
AFG,UZB,2014,1,27,46,18,1.7037037037037037,3.267730508787816
AFG,DNK,2012,1,18,36,18,2.0,4.0
AFG,JPN,2012,1,163,227,18,1.392638036809816,1.5211901725337984
AFG,SAU,2012,4,2,18,17,9.0,11.313708498984761
AFG,CHE,2016,1,171,301,17,1.760233918128655,2.2164751967711296
AFG,RUS,2014,3,12,39,17,3.25,4.673425840955336
AFG,DEU,2012,1,297,375,17,1.2626262626262625,1.2567589583699328
AFG,BGD,2015,1,33,77,17,2.3333333333333335,3.523729085310996
AFG,PAK,2014,2,247,385,17,1.5587044534412955,1.7540878914684819
AFG,IRN,2014,4,13,49,17,3.769230769230769,5.932310485157338
AFG,BEL,2011,1,16,50,17,3.125,5.426785420486055
AFG,SAU,2012,1,175,324,17,1.8514285714285714,2.3441503899927407
AFG,CAN,2012,2,20,63,17,3.15,4.847951276461777
AFG,DEU,2012,2,43,103,17,2.395348837209302,3.970963268550489
AFG,MCO,2014,4,3,18,16,6.0,8.660254037844387
AFG,PAK,2010,3,283,412,16,1.4558303886925794,1.6310353060898317
AFG,NGA,2016,1,87,211,16,2.425287356321839,3.6332834272841703
AFG,GBR,2012,3,51,94,16,1.8431372549019607,2.823986891043284
AFG,CHN,2011,1,169,302,16,1.78698224852071,2.312403615683444
AFG,FRA,2009,1,116,169,16,1.456896551724138,1.9798649114185212
AFG,QAT,2015,3,15,30,16,2.0,3.8729833462074175
AFG,MCO,2014,1,13,73,16,5.615384615384615,7.20576692122892
AFG,CUB,2009,1,8,23,16,2.875,5.303300858899107
AFG,USA,2016,2,126,223,15,1.7698412698412698,2.4402055599074384
AFG,GBR,2010,2,63,99,15,1.5714285714285714,2.2412142857510027
AFG,IRN,2012,3,55,87,15,1.5818181818181818,2.6435869928096163
AFG,AUS,2016,1,102,188,15,1.8431372549019607,2.5397633710593137
AFG,JPN,2009,1,68,123,15,1.8088235294117647,2.6160089970928886
AFG,GBR,2016,2,20,63,15,3.15,4.591468060148999
AFG,ARE,2014,1,71,176,15,2.4788732394366195,3.0606215751966714
AFG,RUS,2011,1,327,405,15,1.238532110091743,1.210124081521162
AFG,FRA,2015,1,142,291,15,2.0492957746478875,2.80153824207809
AFG,IRN,2009,1,660,1023,15,1.55,1.2821584134843045
AFG,AUS,2012,2,22,51,15,2.3181818181818183,3.9567466630862485
AFG,SAU,2009,2,82,160,15,1.951219512195122,2.7928587903480637
AFG,NZL,2012,1,25,57,15,2.28,3.129430193075623
AFG,AUS,2012,1,63,115,14,1.8253968253968254,2.35919397484766
AFG,JOR,2016,1,52,111,14,2.1346153846153846,3.5259755771614563
AFG,MDV,2015,3,4,31,14,7.75,5.852349955359813
AFG,AUS,2013,3,18,35,14,1.9444444444444444,3.0384249445709286
AFG,IRN,2015,1,710,909,14,1.2802816901408451,1.0749250924549307
AFG,IRN,2015,3,27,81,14,3.0,4.16948622549774
AFG,BGD,2014,4,6,23,14,3.8333333333333335,5.23131595936115
AFG,BGD,2014,3,6,22,14,3.6666666666666665,5.202563470700445
AFG,MDV,2015,4,2,25,14,12.5,2.1213203435596424
AFG,PAK,2008,2,250,345,13,1.38,1.2400608872212946
AFG,EUR,2009,3,24,51,13,2.125,2.9972813768770377
AFG,SAU,2012,2,8,30,13,3.75,4.097037257057139
AFG,KOR,2007,1,473,704,13,1.4883720930232558,1.446932792261356
AFG,AUS,2009,2,35,63,13,1.8,2.494700264914546
AFG,TUR,2011,1,340,471,13,1.3852941176470588,1.3788611334481897
AFG,TJK,2016,1,324,471,13,1.4537037037037037,1.37683798412788
AFG,EUR,2009,1,71,93,13,1.3098591549295775,1.4889262602461897
AFG,AUS,2010,1,101,161,13,1.5940594059405941,1.9908702510298466
AFG,SAU,2010,1,295,474,13,1.6067796610169491,1.8883697398589212
AFG,SAU,2013,1,51,77,13,1.5098039215686274,1.8587366571906614
AFG,UZB,2015,3,5,24,12,4.8,5.310367218940701
AFG,BTN,2014,1,30,90,12,3.0,2.9478221066431054
AFG,CAN,2009,2,56,74,12,1.3214285714285714,1.4906635844743514
AFG,CUB,2012,1,23,85,12,3.6956521739130435,4.149860705315033
AFG,MMR,2016,1,6,36,12,6.0,4.979959839195493
AFG,WST,2009,1,255,386,12,1.5137254901960784,1.5340004321780667
AFG,ITA,2007,2,110,167,12,1.518181818181818,1.5249112964535705
AFG,IND,2012,1,118,170,12,1.4406779661016949,1.5052181196476098
AFG,TUR,2014,1,232,338,12,1.456896551724138,1.3380365623053727
AFG,JPN,2008,1,90,147,12,1.6333333333333333,1.6176692902395933
AFG,WST,2009,4,60,146,12,2.433333333333333,2.947947672572562
AFG,TJK,2015,1,168,215,12,1.2797619047619047,1.2852250914861458
AFG,UZB,2016,2,4,16,12,4.0,5.354126134736337
AFG,QAT,2012,4,28,51,11,1.8214285714285714,2.109126050859146
AFG,USA,2008,4,244,328,11,1.3442622950819672,1.2847346321132196
AFG,RUS,2009,1,255,351,11,1.3764705882352941,1.2229093094950472
AFG,EST,2010,1,22,84,11,3.8181818181818183,3.9717617973503616
AFG,DEU,2014,1,127,202,11,1.5905511811023623,1.7336736419992318
AFG,DEU,2009,4,42,66,11,1.5714285714285714,1.7550325845471646
AFG,IRN,2012,4,36,69,11,1.9166666666666667,2.259898859936625
AFG,WST,2011,4,132,262,11,1.9848484848484849,2.0563988700506957
AFG,TJK,2009,1,257,420,11,1.6342412451361867,1.3311453553982917
AFG,GRC,2012,1,12,31,11,2.5833333333333335,3.7040109300185615
AFG,PAK,2007,1,1362,1637,11,1.2019089574155652,0.7616231539218075
AFG,GBR,2009,3,137,191,11,1.3941605839416058,1.2623371428657562
AFG,ITA,2009,1,27,47,11,1.7407407407407407,2.030395804395567
AFG,IRQ,2008,1,84,109,11,1.2976190476190477,1.2967035304563173
AFG,CHN,2011,2,48,100,11,2.0833333333333335,2.019409365234588
AFG,IND,2016,4,27,51,11,1.8888888888888888,2.3912232681095924
AFG,SAS,2014,3,17,30,11,1.7647058823529411,2.43745286530596
AFG,TUR,2011,3,31,61,11,1.967741935483871,2.6518405051051106
AFG,USA,2007,1,973,1285,11,1.3206577595066804,1.0373452480322733
AFG,DEU,2010,3,20,52,10,2.6,3.03315017762062
AFG,SAU,2017,2,25,41,10,1.64,1.8903262505010434
AFG,CAN,2016,2,17,46,10,2.7058823529411766,3.1377680340162364
AFG,IRN,2013,2,26,35,10,1.3461538461538463,1.7650452162436565
AFG,LKA,2014,1,260,406,10,1.5615384615384615,1.3585356990595592
AFG,TJK,2010,2,6,15,10,2.5,3.6742346141747673
AFG,POL,2016,1,69,81,10,1.173913043478261,1.097544341046256
AFG,DNK,2017,1,49,94,10,1.9183673469387754,1.8238779049719576
AFG,QAT,2009,1,18,37,10,2.0555555555555554,2.2873622677203653
AFG,WST,2016,1,178,246,10,1.3820224719101124,1.3319678146934208
AFG,CUB,2013,1,1,10,10,10.0,
AFG,TUR,2009,1,262,350,10,1.3358778625954197,1.0291586938899207
AFG,SAU,2013,2,5,16,10,3.2,3.8987177379235853
AFG,BTN,2010,1,31,49,10,1.5806451612903225,2.247579343032367
AFG,AUS,2011,1,145,276,10,1.903448275862069,1.8117062933838337
AFG,ITA,2016,4,15,26,10,1.7333333333333334,2.3135213317324204
AFG,FRA,2014,4,17,44,10,2.588235294117647,2.916736693837219
AFG,ITA,2015,4,13,32,9,2.4615384615384617,2.8170724939016805
AFG,IND,2016,2,38,55,9,1.4473684210526316,1.3695011603372256
AFG,NGA,2016,2,2,17,9,8.5,0.7071067811865476
AFG,MDV,2011,1,31,50,9,1.6129032258064515,1.686760590695248
AFG,DEU,2010,1,240,318,9,1.325,1.0117510402090113
AFG,IRN,2011,3,49,72,9,1.469387755102041,1.3859719937094466
AFG,WST,2017,4,13,21,9,1.6153846153846154,2.218800784900916
AFG,PAK,2008,4,550,690,9,1.2545454545454546,0.8771161103138028
AFG,IRN,2016,3,40,51,9,1.275,1.2807750057619858
AFG,SAU,2016,2,16,29,9,1.8125,2.1045585443666486
AFG,WST,2009,3,82,125,9,1.524390243902439,1.4161817013581517
AFG,LBY,2015,3,3,11,9,3.6666666666666665,4.618802153517007
AFG,JOR,2012,1,8,17,9,2.125,2.799872446074234
AFG,PAK,2008,1,1609,2113,9,1.3132380360472342,0.9210528361663468
AFG,USA,2008,1,1180,1472,9,1.2474576271186442,0.8389087649619016
AFG,KWT,2015,1,24,54,9,2.25,2.674354859221842
AFG,SAS,2017,4,6,18,9,3.0,3.1622776601683795
AFG,IND,2009,2,7,17,9,2.4285714285714284,2.9920529661723827
AFG,IND,2014,1,221,362,9,1.6380090497737556,1.441338904033803
AFG,CHN,2014,2,26,36,9,1.3846153846153846,1.5767542123469485
AFG,AUS,2016,2,27,52,9,1.9259259259259258,2.05549780468655
AFG,ARE,2015,1,58,92,8,1.5862068965517242,1.806756158448603
AFG,SDN,2009,3,6,14,8,2.3333333333333335,2.804757862395017
AFG,JPN,2017,1,42,68,8,1.619047619047619,1.9374660463099602
AFG,IND,2008,1,184,241,8,1.309782608695652,1.0278695439973453
AFG,FRA,2015,3,27,51,8,1.8888888888888888,1.867399123695705
AFG,FRA,2016,1,70,89,8,1.2714285714285714,1.202912270120571
AFG,IRL,2007,4,10,20,8,2.0,2.211083193570267
AFG,IRQ,2012,3,11,35,8,3.1818181818181817,3.0271498746570784
AFG,CHN,2014,3,23,37,8,1.608695652173913,1.5296800151066237
AFG,FRA,2009,3,31,56,8,1.8064516129032258,1.6617130686675863
AFG,IND,2011,1,353,525,8,1.4872521246458923,1.1606628133813077
AFG,NLD,2009,1,91,127,8,1.3956043956043955,1.3155406229558746
AFG,DEU,2013,4,29,58,8,2.0,1.9639610121239315
AFG,ISR,2012,3,8,15,8,1.875,2.4748737341529163
AFG,IDN,2010,1,10,26,8,2.6,2.875181153713043
AFG,UZB,2016,4,2,16,8,8.0,0.0
AFG,CHN,2013,1,332,535,8,1.6114457831325302,1.4426357486892043
AFG,QAT,2009,3,4,13,8,3.25,3.304037933599835
AFG,TUR,2016,3,32,54,8,1.6875,1.6151999776318522
AFG,RUS,2017,4,52,75,8,1.4423076923076923,1.3345111690547309
AFG,TUR,2015,1,126,156,8,1.2380952380952381,0.7421975093310018
AFG,TUR,2017,1,127,184,8,1.4488188976377954,1.5619923247241603
AFG,GBR,2007,4,33,43,8,1.303030303030303,1.237054174360618
AFG,CAN,2014,1,77,132,8,1.7142857142857142,1.9046835823496198
AFG,PAK,2008,3,600,722,8,1.2033333333333334,0.6827144747102216
AFG,GBR,2014,3,39,64,8,1.641025641025641,1.5809254366248087
AFG,WST,2014,2,33,52,8,1.5757575757575757,1.5213132285607522
AFG,NER,2017,1,9,42,8,4.666666666666667,3.162277660168379
AFG,PER,2012,1,5,12,8,2.4,3.1304951684997055
AFG,BEL,2014,1,23,39,8,1.6956521739130435,1.8692434689587816
AFG,USA,2008,3,284,334,7,1.176056338028169,0.7405403029394879
AFG,TUN,2014,2,3,10,7,3.3333333333333335,3.2145502536643185
