ECount,Target,MaxSources,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
1,GRC,2,,2,ZAF,2011,2.0,2
2,QAT,2,0.0,4,ZAF,1997,2.0,1
2,UKR,2,0.0,4,ZAF,2012,2.0,2
1,AZE,2,,2,ZAF,2005,2.0,1
7,MMR,8,2.6457513110645907,14,ZAF,2009,2.0,4
4,MWI,3,1.1547005383792515,8,ZAF,2011,2.0,2
7,TON,8,2.6457513110645907,14,ZAF,2010,2.0,4
1,KNA,2,,2,ZAF,1999,2.0,4
6,CMR,5,1.673320053068151,12,ZAF,2011,2.0,4
4,VNM,2,0.0,8,ZAF,2004,2.0,4
4,PNG,3,1.1547005383792515,8,ZAF,2014,2.0,1
4,MEX,2,0.0,8,ZAF,2014,2.0,4
1,TON,2,,2,ZAF,2014,2.0,2
3,EGY,3,1.0,6,ZAF,1999,2.0,4
6,CZE,2,0.0,12,ZAF,1996,2.0,1
1,WST,2,,2,ZAF,2008,2.0,1
3,TJK,2,0.0,6,ZAF,2003,2.0,1
1,BGR,2,,2,ZAF,2014,2.0,3
2,EGY,2,0.0,4,ZAF,1999,2.0,2
1,ARE,2,,2,ZAF,1996,2.0,2
4,UKR,2,0.0,8,ZAF,1997,2.0,2
105,NZL,40,5.3448307847130305,209,ZAF,2011,1.9904761904761905,1
107,AUS,18,2.688133631881628,212,ZAF,2011,1.9813084112149533,3
34,AUT,10,2.138893711749237,67,ZAF,2014,1.9705882352941178,1
115,AUS,33,4.273398817373177,226,ZAF,2012,1.9652173913043478,2
53,FRA,15,2.9086228842406836,104,ZAF,2011,1.9622641509433962,2
26,UGA,9,2.4896709699198283,51,ZAF,2011,1.9615384615384615,4
23,IRN,9,2.0333192941047544,45,ZAF,2014,1.9565217391304348,4
43,BRA,13,2.2672984592754877,84,ZAF,2009,1.9534883720930232,2
97,PAK,15,2.5754090857110223,189,ZAF,2011,1.9484536082474226,4
383,USA,94,6.842077164928054,746,ZAF,2009,1.947780678851175,3
54,YEM,10,1.8775402080127077,105,ZAF,2013,1.9444444444444444,4
119,THA,25,4.174771114495347,231,ZAF,2012,1.9411764705882353,1
16,JOR,7,1.8062391868188443,31,ZAF,2011,1.9375,4
30,IRL,14,2.8879456167070514,58,ZAF,2010,1.9333333333333333,2
15,IRQ,5,1.4864467059144129,29,ZAF,2009,1.9333333333333333,4
164,ISR,35,3.766385221772326,317,ZAF,2011,1.9329268292682926,3
245,NGA,43,4.329027808466593,472,ZAF,2013,1.926530612244898,4
2659,USA,77,4.738949153111268,5121,ZAF,2012,1.92591199699135,1
240,GBR,41,4.194362624317046,462,ZAF,2014,1.925,2
26,AGO,8,2.243623442970356,50,ZAF,2009,1.9230769230769231,4
64,RWA,12,2.385835765845441,123,ZAF,2012,1.921875,1
73,ISR,25,3.654348340818458,140,ZAF,2012,1.917808219178082,4
71,SWE,8,2.005324903302914,136,ZAF,2009,1.9154929577464788,1
23,IRQ,10,2.1932342966135416,44,ZAF,2012,1.9130434782608696,1
34,GNQ,17,2.957964564899557,65,ZAF,2009,1.911764705882353,4
3518,AFR,68,3.4408908450356734,6724,ZAF,2010,1.9113132461625923,4
11,LBR,5,1.5782614139961386,21,ZAF,2009,1.9090909090909092,1
181,AUS,19,2.890024331805614,345,ZAF,2011,1.9060773480662982,4
226,GBR,29,2.9798272933396266,430,ZAF,2011,1.9026548672566372,3
250,EUR,23,3.192926418893155,475,ZAF,2011,1.9,1
10,NLD,3,0.9944289260117533,19,ZAF,2011,1.9,2
18,WST,6,1.5676467522593478,34,ZAF,2011,1.8888888888888888,2
26,DEU,8,1.8831234282844673,49,ZAF,2012,1.8846153846153846,3
43,DEU,29,4.271775042708109,81,ZAF,2012,1.8837209302325582,4
17,GRC,3,0.9275204136012634,32,ZAF,2000,1.8823529411764706,4
25,SDN,15,2.990540642314251,47,ZAF,2012,1.88,2
49,NLD,11,2.0476882601813085,92,ZAF,2011,1.8775510204081634,4
639,NGA,108,5.662390961055483,1198,ZAF,2012,1.8748043818466353,1
179,ISR,19,2.3908867001293554,333,ZAF,2009,1.8603351955307263,4
7,GIN,3,1.0690449676496976,13,ZAF,2009,1.8571428571428572,3
26,BRA,8,1.953300953612785,48,ZAF,2012,1.8461538461538463,2
151,NLD,15,2.2659588558541484,278,ZAF,2010,1.8410596026490067,1
2626,USA,83,3.7646043281667314,4833,ZAF,2011,1.8404417364813404,1
24,RWA,8,2.0781820371926387,44,ZAF,2011,1.8333333333333333,3
6,MEX,4,1.3291601358251257,11,ZAF,2009,1.8333333333333333,3
24,IRN,17,3.331883742774096,44,ZAF,2014,1.8333333333333333,3
6,SEN,3,0.752772652709081,11,ZAF,2013,1.8333333333333333,3
6,BGR,2,0.408248290463863,11,ZAF,2010,1.8333333333333333,1
2383,USA,73,4.532318333284297,4360,ZAF,2009,1.829626521191775,1
1835,AFR,66,3.5880753895569137,3345,ZAF,2010,1.8228882833787465,2
11,GNB,7,1.834021909257456,20,ZAF,2013,1.8181818181818181,2
11,SEN,4,1.2504544628399563,20,ZAF,2011,1.8181818181818181,1
27,VNM,12,2.3864527431224563,49,ZAF,2012,1.8148148148148149,4
520,GBR,36,3.0221251958795783,941,ZAF,2011,1.8096153846153846,4
26,DEU,10,2.1729101365538477,47,ZAF,2013,1.8076923076923077,2
171,RWA,13,2.0067995869152813,309,ZAF,2010,1.8070175438596492,4
98,DEU,29,4.065591506057885,177,ZAF,2010,1.8061224489795917,1
127,PSE,14,2.1493423507976535,229,ZAF,2009,1.8031496062992125,4
5,CAF,3,0.8366600265340756,9,ZAF,2011,1.8,1
5,COL,2,0.447213595499958,9,ZAF,1999,1.8,1
5,MCO,5,1.7888543819998317,9,ZAF,2009,1.8,3
5,PHL,3,1.0954451150103321,9,ZAF,2007,1.8,1
10,MEA,3,1.0327955589886444,18,ZAF,2011,1.8,1
20,GNQ,7,1.4725559590832462,36,ZAF,2011,1.8,1
5,DZA,3,1.0954451150103321,9,ZAF,1998,1.8,4
5,ISL,2,0.447213595499958,9,ZAF,2009,1.8,1
40,MWI,3,0.9114654303752998,72,ZAF,2000,1.8,1
5,KEN,3,1.0954451150103321,9,ZAF,2007,1.8,3
10,COD,5,1.6865480854231356,18,ZAF,2010,1.8,2
5,MMR,3,0.8366600265340756,9,ZAF,2007,1.8,2
149,GBR,17,2.599323887589243,268,ZAF,2010,1.7986577181208054,2
49,HTI,6,1.5135442928869351,88,ZAF,2009,1.7959183673469388,1
266,EUR,37,3.6454302329359276,477,ZAF,2013,1.7932330827067668,1
38,BDI,4,1.118828893925857,68,ZAF,2003,1.7894736842105263,4
116,MOZ,29,3.1118456273401174,207,ZAF,2012,1.7844827586206897,4
37,NGA,27,4.289102050126156,66,ZAF,2009,1.7837837837837838,4
146,SEN,37,4.113045940176095,260,ZAF,2013,1.7808219178082192,1
7662,USA,77,3.086475847535126,13634,ZAF,2013,1.7794309579744192,1
9,SEN,4,1.2018504251546633,16,ZAF,2010,1.7777777777777777,1
13,LKA,7,1.640825308284734,23,ZAF,2010,1.7692307692307692,1
4152,AFR,68,2.859281036053412,7332,ZAF,2011,1.7658959537572254,4
17,IDN,12,2.658228069708887,30,ZAF,2011,1.7647058823529411,4
194,DEU,18,3.1040783819608624,341,ZAF,2012,1.7577319587628866,1
37,JPN,7,1.8166728655155002,65,ZAF,2011,1.7567567567567568,4
513,USA,26,2.84170321613922,901,ZAF,2014,1.756335282651072,2
8730,AFR,98,3.0796803910965953,15292,ZAF,2014,1.7516609392898053,4
4,RWA,4,1.5,7,ZAF,2012,1.75,2
4,BHR,2,0.5,7,ZAF,2011,1.75,4
4,SDN,2,0.5,7,ZAF,1999,1.75,2
60,NGA,11,2.0221234014885083,105,ZAF,2012,1.75,2
8,CAF,2,0.4629100498862757,14,ZAF,1999,1.75,1
8,BEN,3,1.0350983390135313,14,ZAF,2014,1.75,1
12,GIN,4,1.1381803659589922,21,ZAF,2013,1.75,1
