USA,MLI,2011,3,34,125,3.676470588235294,6.567692220648692
USA,ALB,2011,4,256,938,3.6640625,10.42641994373607
USA,NGA,2011,2,1220,4444,3.642622950819672,7.640410226035924
USA,ARE,2011,2,729,2647,3.6310013717421126,8.846038053452515
USA,SWE,2011,2,803,2913,3.627646326276463,10.558923035767315
USA,TMP,2011,3,15,54,3.6,6.895132858970677
USA,DOM,2010,3,245,882,3.6,13.347622125061921
USA,MMR,2012,4,1261,4533,3.5947660586835846,10.471879406219431
USA,CIV,2010,4,230,819,3.5608695652173914,8.648559924068575
USA,BRN,2009,2,38,135,3.5526315789473686,7.550540945078052
USA,KAZ,2012,2,222,786,3.5405405405405403,10.41082258305342
USA,WSM,2011,2,41,145,3.5365853658536586,8.081143362716722
USA,HND,2012,2,539,1900,3.5250463821892395,7.945728069915411
USA,MRT,2011,2,21,74,3.5238095238095237,5.79326374006093
USA,GAB,2012,2,18,63,3.5,7.516648189186456
USA,BDI,2012,2,36,126,3.5,9.262828941527529
USA,GAB,2012,4,14,49,3.5,9.070238738270938
USA,CHE,2012,3,2021,7035,3.4809500247402276,9.905806792276794
USA,URY,2010,2,53,184,3.4716981132075473,8.477580781514959
USA,ABW,2011,4,351,1214,3.4586894586894585,6.8633917057199705
USA,MNG,2010,4,35,121,3.4571428571428573,9.891597316864027
USA,SEA,2011,4,303,1047,3.4554455445544554,9.254880315370162
USA,PAK,2012,2,6809,23414,3.4386840945807022,8.851651862156587
USA,LBR,2014,1,13956,47937,3.434866723989682,10.155860946385346
USA,RWA,2011,3,208,714,3.4326923076923075,8.782684350885186
USA,PRK,2012,3,2685,9213,3.4312849162011174,8.821980323924304
USA,GIN,2012,2,77,263,3.4155844155844157,8.72586996017355
USA,YEM,2012,3,1754,5985,3.412200684150513,9.315138630430624
USA,PRY,2012,2,107,365,3.411214953271028,8.389068888252721
USA,SAS,2013,4,87,296,3.4022988505747125,8.065804606867284
USA,VEN,2011,2,909,3080,3.388338833883388,8.66660487612639
USA,BEL,2010,2,770,2608,3.387012987012987,8.6620309629412
USA,PRK,2012,1,11695,39549,3.381701581872595,8.23861728621096
USA,EGY,2011,2,7368,24867,3.375,9.422649709170994
USA,MOZ,2011,3,23,77,3.347826086956522,7.1643606303079626
USA,MLI,2011,2,92,308,3.347826086956522,5.91595864173682
USA,DOM,2011,3,214,716,3.3457943925233646,11.206640221169277
USA,SUR,2011,3,3,10,3.3333333333333335,2.081665999466133
USA,VUT,2014,3,21,70,3.3333333333333335,5.624351814505681
USA,GIN,2011,2,98,326,3.326530612244898,9.722728722876148
USA,AUT,2011,2,455,1508,3.3142857142857145,8.717552441997725
USA,BHR,2010,2,147,487,3.312925170068027,6.8234112718473225
USA,COD,2012,2,174,572,3.2873563218390807,6.9729585795463915
USA,BOL,2012,2,453,1488,3.2847682119205297,7.828112615781595
USA,GRD,2013,4,213,695,3.2629107981220655,10.511287059072828
USA,JOR,2010,2,949,3093,3.2592202318229715,8.29049528372992
USA,NER,2011,3,31,101,3.2580645161290325,7.719964343335117
USA,SEA,2012,4,162,527,3.253086419753086,9.558133168642499
USA,PRK,2010,2,1983,6442,3.248613212304589,10.45007432141392
USA,ISL,2011,1,767,2489,3.2451108213820077,10.860491983190512
USA,PLW,2012,3,98,317,3.2346938775510203,5.8711263086504175
USA,NRU,2012,3,70,226,3.2285714285714286,6.576575534097787
USA,YEM,2012,4,3987,12872,3.2284926009530976,8.863757244184113
USA,OMN,2011,1,2376,7647,3.2184343434343434,7.3077214412891305
USA,GNB,2011,2,28,90,3.2142857142857144,4.499853025230629
USA,HUN,2011,4,154,494,3.207792207792208,10.634556647730788
USA,COL,2012,2,2157,6899,3.1984237366713026,7.95817786411179
USA,MNG,2012,3,164,524,3.1951219512195124,7.1176597525545455
USA,CAF,2012,4,210,670,3.1904761904761907,7.005937656843906
USA,LIE,2012,2,22,70,3.1818181818181817,5.997113302695554
USA,CIV,2013,2,95,302,3.1789473684210527,6.636422625417846
USA,ECU,2010,4,331,1052,3.178247734138973,6.909037424444973
USA,SEA,2011,3,176,559,3.1761363636363638,10.714886779677082
USA,MNG,2012,2,178,565,3.1741573033707864,7.051706177962437
USA,DMA,2011,2,35,111,3.1714285714285713,6.683983112792913
USA,TKM,2014,2,54,171,3.1666666666666665,7.627532057161011
USA,MLI,2013,2,866,2739,3.1628175519630486,6.093495321358185
USA,ECU,2012,3,1002,3167,3.1606786427145708,7.768447847322296
USA,THA,2014,2,1300,4091,3.146923076923077,6.913795476614974
USA,DOM,2012,3,222,698,3.144144144144144,7.494005866346104
USA,GAB,2013,2,28,88,3.142857142857143,5.575835999197528
USA,CHE,2012,4,2320,7290,3.1422413793103448,8.28182599458494
USA,PAK,2011,2,10350,32491,3.1392270531400968,7.762903464036101
USA,ABW,2011,3,121,379,3.1322314049586777,5.403613218270917
USA,GTM,2010,2,298,933,3.1308724832214767,8.87243982576378
USA,GNB,2012,3,69,216,3.130434782608696,6.846882166097168
USA,DJI,2012,4,69,216,3.130434782608696,8.732820182369263
USA,PRK,2010,4,3092,9668,3.1267787839586028,11.346179188583816
USA,OMN,2010,3,48,150,3.125,7.63983123351529
USA,AUT,2010,2,571,1784,3.1243432574430825,7.398455460992071
USA,SLE,2012,2,137,428,3.124087591240876,9.273971526515718
USA,WST,2012,2,1102,3432,3.114337568058076,9.819422886235865
USA,WST,2012,3,1674,5210,3.112305854241338,8.567334175989975
USA,WSM,2011,4,36,112,3.111111111111111,5.476066251178997
USA,DOM,2012,2,397,1234,3.1083123425692696,7.424084232420492
USA,OMN,2011,2,433,1344,3.1039260969976907,7.683604979175283
USA,IDN,2010,2,1344,4170,3.1026785714285716,9.706252652227729
USA,TUN,2011,2,826,2560,3.099273607748184,7.282179124757099
USA,DOM,2011,2,319,987,3.0940438871473352,8.396086742599962
USA,PGS,2013,4,119,368,3.092436974789916,5.501912759288778
USA,ZAF,2011,2,381,1177,3.089238845144357,5.730565756782037
USA,URY,2011,2,87,268,3.0804597701149423,7.651141259763219
USA,BLZ,2011,3,51,157,3.0784313725490198,9.78742690854936
USA,LAO,2012,1,888,2729,3.0731981981981984,10.712931533833776
USA,PRK,2011,3,1732,5322,3.0727482678983833,8.395785637747752
USA,PRT,2012,3,300,921,3.07,6.259048299760044
USA,BLR,2012,2,175,537,3.0685714285714285,10.072489317487666
USA,WST,2010,4,2171,6651,3.0635651773376322,8.133200661359519
USA,BFA,2012,2,51,156,3.0588235294117645,7.4146119647784205
USA,EST,2010,3,39,119,3.051282051282051,7.247317899343388
USA,YEM,2010,2,2359,7196,3.050445103857567,7.294920125720707
USA,FJI,2010,4,41,125,3.048780487804878,5.132987529266923
USA,PLW,2010,1,164,499,3.042682926829268,7.278298366621949
USA,PRT,2011,4,690,2099,3.042028985507246,6.911610848959923
USA,AFG,2012,2,14889,45290,3.0418429713211097,7.851074411413103
USA,LAO,2010,4,148,450,3.0405405405405403,8.026214175533978
USA,MRT,2011,4,106,322,3.0377358490566038,4.237979141731378
USA,VEN,2012,2,1424,4321,3.0344101123595504,7.173745462909585
USA,PRY,2012,1,794,2405,3.0289672544080606,9.132507363006628
USA,PRK,2012,2,1805,5460,3.0249307479224377,8.217993012615736
USA,SSD,2013,2,367,1109,3.0217983651226157,6.804817004296627
USA,BHR,2010,1,1360,4103,3.0169117647058825,10.520263604381528
USA,PRK,2012,4,1764,5316,3.0136054421768708,6.687823590991653
USA,BEL,2012,2,1221,3667,3.003276003276003,6.694381476833114
USA,MWI,1999,3,2,6,3.0,0.0
USA,AND,2004,1,2,6,3.0,0.0
USA,MAC,2011,4,3,9,3.0,1.7320508075688772
USA,TGO,2014,2,41,123,3.0,5.375872022286245
USA,GAB,1998,2,1,3,3.0,null
USA,BEN,2004,4,2,6,3.0,0.0
USA,GEO,1998,4,1,3,3.0,null
USA,VUT,1998,1,1,3,3.0,null
USA,SWZ,2008,3,1,3,3.0,null
USA,KNA,1998,3,2,6,3.0,0.0
USA,BGR,2011,2,203,608,2.9950738916256157,7.329918034030265
USA,TMP,2011,1,160,478,2.9875,9.178171739403627
USA,FRA,2011,2,4998,14909,2.9829931972789114,8.52492319458879
USA,EGY,2012,2,6416,19109,2.978335411471322,6.962677348328602
USA,PRK,2013,4,6600,19605,2.9704545454545452,7.296662582067603
USA,IRQ,2012,2,5736,17031,2.969142259414226,7.3151922765965205
USA,ARE,2012,2,878,2605,2.9669703872437356,7.375731580839954
USA,PSE,2012,2,1587,4707,2.9659735349716447,7.535463134238707
USA,MCO,2010,4,877,2598,2.9623717217787915,7.399228506835586
USA,IDN,2011,2,1105,3273,2.9619909502262445,6.885344892842789
USA,PRK,2010,1,16115,47731,2.9618988520012413,9.040187899758893
USA,LAO,2011,3,104,308,2.9615384615384617,5.480633293651129
USA,LAO,2011,4,211,622,2.947867298578199,6.979025221975711
USA,NER,2011,1,896,2638,2.9441964285714284,4.418752550455258
USA,LBY,2011,2,8435,24803,2.940486069946651,6.9003211907722735
USA,BWA,2011,1,806,2369,2.9392059553349874,7.78914845502537
USA,KHM,2012,3,190,558,2.9368421052631577,7.907949956507052
USA,BLZ,2010,4,140,411,2.9357142857142855,7.4294869583668195
USA,IRQ,2011,2,12544,36795,2.9332748724489797,7.687630923979827
USA,BLZ,2010,3,81,237,2.925925925925926,6.59692689397453
USA,BFA,2014,2,37,108,2.918918918918919,5.293488549248124
USA,SWE,2010,2,940,2742,2.9170212765957446,8.255087027480858
USA,ATG,2011,2,24,70,2.9166666666666665,4.333054617569525
USA,MMR,2012,1,15360,44751,2.9134765625,7.141588021453358
USA,AFG,2012,3,13802,40201,2.9126938124909434,7.121060245848361
USA,LBN,2013,2,2095,6064,2.894510739856802,5.381602556060643
USA,BLZ,2010,2,112,324,2.892857142857143,9.174344508933439
USA,KEN,2013,2,1531,4428,2.892227302416721,7.274236815297663
USA,ZAF,2010,2,366,1058,2.890710382513661,7.948744781634592
USA,SLB,2013,3,9,26,2.888888888888889,2.9767618499152917
USA,MLI,2010,2,60,173,2.8833333333333333,5.399597181041759
USA,SLV,2011,3,385,1108,2.877922077922078,6.5429793675610055
USA,ABW,2012,1,448,1289,2.877232142857143,6.839850294660819
USA,SVK,2010,3,23,66,2.869565217391304,4.938755343993676
USA,CHE,2011,2,1801,5167,2.8689616879511384,6.5387339480614575
USA,WST,2011,4,1816,5206,2.866740088105727,7.3776429116525835
USA,SLB,2010,3,15,43,2.8666666666666667,4.926120853842978
USA,VNM,2010,3,1000,2859,2.859,9.545587317563925
USA,LBN,2012,2,1436,4086,2.8454038997214486,6.508406767564728
USA,MAR,2011,3,225,640,2.8444444444444446,8.041065237810857
USA,VEN,2011,3,1809,5142,2.842454394693201,6.341502724471007
USA,AFG,2012,4,32136,91306,2.8412372417226788,6.816777900381041
USA,SOM,2011,2,1273,3616,2.840534171249018,7.313435793842943
USA,SLV,2012,2,388,1100,2.8350515463917527,9.186475186594977
USA,WAF,2012,1,144,408,2.8333333333333335,8.095582841183305
USA,SLV,2013,3,244,691,2.831967213114754,6.034233837626037
USA,MOZ,2011,2,59,167,2.830508474576271,5.233026889540228
USA,NZL,2010,2,836,2366,2.8301435406698565,8.731242024177353
USA,LAO,2011,2,128,362,2.828125,8.459360351649238
USA,YEM,2012,1,8021,22672,2.826580226904376,7.764342155918142
USA,LBY,2011,1,40075,113247,2.8258764815970054,6.913956102881933
USA,LBY,2011,4,12402,34974,2.8200290275761972,7.652565156249997
USA,GTM,2010,4,430,1211,2.816279069767442,5.7188369166740785
USA,MLI,2012,2,567,1594,2.811287477954145,6.198256873412115
USA,PAK,2010,2,8174,22976,2.8108637142158064,7.045113365297138
USA,NIC,2010,4,354,994,2.8079096045197742,8.13570068563221
USA,MRT,2012,1,317,890,2.807570977917981,6.7315763171854295
USA,KHM,2012,1,3670,10298,2.805994550408719,7.3179526281417795
USA,ALB,2010,3,66,185,2.803030303030303,5.86047962586864
USA,PRK,2013,1,22710,63652,2.8028181417877587,6.677484425883154
USA,AFG,2012,1,66642,186718,2.801806668467333,7.967655558454416
USA,MEA,2014,1,660,1849,2.8015151515151517,5.863262139872534
USA,AFG,2011,2,13245,37095,2.8006795016987542,6.838152436434905
USA,IRQ,2012,3,4157,11638,2.799615107048352,7.382608380025499
USA,MNG,2011,3,78,218,2.7948717948717947,4.968364789812507
USA,PAK,2011,4,24376,68112,2.7942238267148016,6.714386625944215
USA,IRN,2010,2,7057,19718,2.7941051438288222,7.549757797225442
USA,WST,2012,1,8212,22940,2.793472966390648,7.483589240626514
USA,MHL,2010,1,211,588,2.786729857819905,6.672403309296718
USA,SOM,2011,4,3516,9791,2.7846985210466437,6.851566189912059
USA,MEX,2011,2,7559,21042,2.783701547823786,6.900565382440738
USA,SLB,2014,3,18,50,2.7777777777777777,3.6389325447663188
USA,EGY,2012,4,7434,20642,2.7767016411084207,6.607149370717624
USA,IRQ,2010,2,9237,25645,2.7763343076756524,7.583345953248463
USA,LBN,2014,2,2064,5729,2.7756782945736433,5.800828122570454
USA,CUB,2011,2,3035,8423,2.7752883031301483,6.550215408121574
USA,SEA,2014,4,408,1132,2.7745098039215685,5.748465215948514
USA,IRQ,2011,3,6872,19042,2.770954598370198,7.490599382297391
USA,CMR,2008,4,26,72,2.769230769230769,2.71746488194703
USA,TMP,2012,1,455,1260,2.769230769230769,6.323296070525793
USA,GRD,2013,3,150,415,2.7666666666666666,6.222298790409899
USA,KEN,2011,2,1006,2783,2.7664015904572565,6.234880567844187
USA,PGS,2012,2,167,461,2.7604790419161676,10.54777403619048
USA,HUN,2010,3,87,240,2.7586206896551726,9.886525381644077
USA,PER,2012,4,981,2706,2.758409785932722,6.999981276889395
USA,SLV,2011,1,3134,8637,2.755902999361838,7.027470283641181
USA,CYP,2011,1,1237,3409,2.755860953920776,8.612583460128166
USA,UGA,2011,2,584,1609,2.7551369863013697,7.162172474952167
USA,CHL,2012,2,700,1927,2.7528571428571427,8.777999899745648
USA,GNB,2014,4,4,11,2.75,2.8722813232690143
USA,DMA,2014,2,28,77,2.75,4.106228331584973
USA,NOR,2011,4,981,2696,2.7482161060142714,9.203194286756155
USA,ARG,2011,2,516,1418,2.748062015503876,6.414069495964261
USA,SLV,2012,4,793,2179,2.7477931904161412,6.572397768076906
USA,ZMB,2012,3,106,291,2.7452830188679247,7.050918644308786
USA,ITA,2010,2,2032,5570,2.7411417322834644,7.567384488815557
USA,BDI,2011,1,154,422,2.74025974025974,7.552695224941374
USA,CYM,2012,4,76,208,2.736842105263158,6.130510410621357
USA,BRN,2011,1,787,2152,2.7344345616264296,7.265546359182489
USA,IRN,2011,2,7508,20528,2.734150239744273,6.98726089560868
USA,MAR,2012,4,500,1367,2.734,7.066761793388043
USA,BEL,2014,2,1157,3159,2.730337078651685,5.321161739368755
USA,NER,2010,2,59,161,2.7288135593220337,6.588470882389087
USA,SSD,2013,1,2105,5743,2.728266033254157,6.118311051205776
USA,MMR,2012,2,2385,6502,2.7262054507337528,6.370358296982466
USA,MRT,2011,3,29,79,2.7241379310344827,4.061109557428663
USA,EGY,2011,1,35816,97559,2.723894348894349,7.838913928739893
USA,PAK,2012,4,13405,36478,2.721223424095487,7.068742121814135
USA,JOR,2012,2,1547,4209,2.7207498383968973,6.955102919238334
USA,TUR,2012,2,2860,7781,2.7206293706293705,6.6331383946267115
USA,PRY,2011,4,81,220,2.7160493827160495,5.177437995527408
USA,WST,2011,2,1073,2914,2.715750232991612,7.596659702727956
USA,SOM,2012,1,4913,13323,2.7117850600447793,6.486296750098521
USA,SYR,2012,2,6853,18573,2.7101999124471035,6.6055847807516335
USA,IRQ,2011,4,13412,36321,2.70809722636445,6.804163220908914
USA,PLW,2013,3,17,46,2.7058823529411766,3.9491249961597967
USA,ABW,2013,3,17,46,2.7058823529411766,2.8009977214010937
USA,LBR,2014,2,2035,5505,2.705159705159705,6.55110369314786
USA,PNG,2013,4,88,238,2.7045454545454546,3.8571000091608667
USA,CAF,2013,1,1111,2987,2.6885688568856887,5.908784483809704
USA,PRK,2011,1,13563,36462,2.6883432868834327,6.406541294008815
USA,KNA,2012,1,465,1249,2.686021505376344,7.04146572280222
USA,IRQ,2010,4,14850,39883,2.6857239057239055,7.7616189267054585
USA,BEL,2013,2,1131,3037,2.685234305923961,7.7651332928464045
USA,GMB,2011,2,38,102,2.6842105263157894,6.948090397418345
USA,ARE,2014,2,1061,2847,2.6833176248821866,4.802868121292597
USA,LBY,2012,4,9680,25953,2.681095041322314,6.023120213336639
USA,ATG,2011,1,191,512,2.680628272251309,7.321028948607865
USA,KHM,2010,2,312,836,2.6794871794871793,7.862554978965983
USA,IRN,2010,4,9192,24605,2.6767841601392517,8.180418021707473
USA,PAN,2012,3,321,859,2.67601246105919,6.5950514819707236
USA,CIV,2010,2,221,590,2.669683257918552,6.7893254711910735
USA,NIC,2012,2,387,1032,2.6666666666666665,6.522976529003262
USA,DZA,2011,1,1580,4211,2.6651898734177215,9.024836795825417
USA,MLI,2012,3,349,930,2.664756446991404,5.057649408676544
USA,SYR,2011,2,3273,8711,2.661472655056523,6.113457431523884
USA,ETH,2012,4,249,662,2.6586345381526106,5.595211062835188
USA,SWZ,2012,3,32,85,2.65625,5.121802700536775
USA,IDN,2012,2,1370,3638,2.6554744525547447,7.4266505245851775
USA,VAT,2012,3,603,1601,2.6550580431177444,8.174209103844213
USA,IRN,2011,4,11941,31673,2.6524579180973116,6.828502809285804
USA,SLV,2011,2,352,933,2.6505681818181817,5.989549276110058
USA,KOR,2012,2,3154,8355,2.649017121116043,7.440907110113455
USA,PHL,2011,2,2523,6681,2.648038049940547,6.734498686378869
USA,WSM,2010,3,17,45,2.6470588235294117,4.6494781490855
USA,CUB,2012,2,2976,7877,2.6468413978494625,6.603636133824012
USA,DOM,2012,1,2137,5652,2.6448291998128215,6.798649945936816
USA,MLT,2011,1,1379,3644,2.6424945612762873,7.013709869847458
USA,PRY,2013,2,136,359,2.639705882352941,3.6386256952166804
USA,SGP,2010,2,509,1343,2.638506876227898,4.572143759069083
USA,DJI,2013,1,374,985,2.6336898395721926,4.675191357647339
USA,HTI,2012,4,573,1509,2.6335078534031413,5.257534827622352
USA,GIN,2011,3,199,524,2.6331658291457285,4.380985720874153
USA,GTM,2010,3,217,571,2.6313364055299537,7.809214320169759
USA,CYP,2010,2,403,1060,2.630272952853598,4.658996184555153
USA,GTM,2012,1,2635,6929,2.6296015180265653,5.620310112094355
USA,VAT,2011,1,1121,2947,2.6289027653880463,7.2918510993927725
USA,PRK,2013,2,3492,9177,2.6280068728522337,6.124970397343042
USA,ABW,2012,2,86,226,2.627906976744186,4.2841610109466535
USA,AIA,2011,2,32,84,2.625,4.943226059059786
USA,DMA,2010,2,8,21,2.625,3.113908889391045
USA,EGY,2012,3,6363,16675,2.6206192047776207,6.000395234288541
USA,PRK,2014,4,5700,14927,2.6187719298245615,6.061285408580051
USA,CHL,2011,3,422,1104,2.6161137440758293,6.570250816179443
USA,JPN,2011,2,8486,22198,2.615837850577422,8.001529254196418
USA,SOM,2011,1,5508,14408,2.615831517792302,5.9074807918974015
USA,PRK,2013,3,6732,17604,2.6149732620320854,6.307713896287073
USA,SOM,2010,3,999,2612,2.6146146146146148,5.315744624080763
USA,CYP,2014,4,199,520,2.613065326633166,6.255182106268336
USA,JOR,2011,3,1097,2865,2.611668185961714,7.2929179379986815
USA,HUN,2011,1,1466,3824,2.6084583901773533,8.205353081481796
USA,YEM,2013,2,1307,3409,2.608263198163734,5.4216845789292805
USA,BRN,2012,2,109,284,2.6055045871559632,6.493612742995789
USA,AFG,2010,2,12717,33134,2.605488715892113,7.0909681247915355
USA,MMR,2012,3,777,2023,2.6036036036036037,7.045316305366808
USA,IRQ,2012,1,20812,54148,2.601768210647703,6.843948123387132
USA,PRK,2011,2,1526,3967,2.5996068152031455,5.654208342151171
USA,YEM,2011,3,2776,7215,2.599063400576369,7.7297310085673585
USA,BFA,2012,1,177,460,2.598870056497175,4.342260469928141
USA,LIE,2011,1,77,200,2.5974025974025974,5.554182256025728
USA,SOM,2010,4,1709,4435,2.5950848449385604,6.193399387058894
USA,LKA,2012,3,758,1966,2.5936675461741423,9.5092841795076
USA,LCA,2010,4,54,140,2.5925925925925926,4.7325389831583955
USA,MCO,2011,3,583,1511,2.5917667238421958,7.033161568594602
USA,TCD,2011,2,264,684,2.590909090909091,8.558414395499213
USA,DNK,2009,2,744,1927,2.59005376344086,7.3174477967532665
USA,MEA,2011,1,1202,3113,2.5898502495840265,5.738166781518902
USA,COL,2011,2,1323,3426,2.5895691609977325,6.149679650120708
USA,PRK,2010,3,4740,12273,2.589240506329114,6.985851484799639
USA,MRT,2012,3,51,132,2.588235294117647,3.2383728666614986
USA,GTM,2011,3,357,924,2.588235294117647,6.242404505628971
USA,ABW,2012,3,46,119,2.5869565217391304,7.038232375806117
USA,IRQ,2013,2,5544,14337,2.586038961038961,6.106206556368333
USA,BRN,2010,2,70,181,2.585714285714286,5.930742449655086
USA,ECU,2012,4,721,1863,2.5839112343966715,7.050332278450015
USA,PAN,2011,4,502,1296,2.5816733067729083,5.382041438780188
USA,CIV,2011,1,1662,4287,2.57942238267148,7.1858872426353555
USA,SMR,2012,4,76,196,2.5789473684210527,5.010025037581447
USA,WSM,2011,1,331,853,2.5770392749244713,7.402453626493866
USA,EGY,2012,1,31691,81658,2.5766936985263955,6.256973001226653
USA,TUN,2011,1,4998,12874,2.575830332132853,6.472100502292235
USA,MLI,2011,1,270,693,2.566666666666667,4.482224288507963
USA,PAK,2011,1,52188,133917,2.5660496665900205,6.19259515454573
USA,MLI,2014,2,140,359,2.5642857142857145,6.361089805599538
USA,MNG,2010,2,39,100,2.5641025641025643,5.533604858141381
USA,LIE,2011,3,16,41,2.5625,4.7605146780574055
USA,NER,2012,1,281,720,2.5622775800711746,6.3384203029587605
USA,BFA,2011,1,137,351,2.562043795620438,5.03788779542025
USA,CHL,2011,1,5318,13618,2.560737119217751,6.801490641782325
USA,NOR,2011,1,4331,11074,2.5569152620641886,8.69178051888276
USA,PER,2014,2,767,1960,2.555410691003911,5.536656276378156
USA,ALB,2012,2,123,314,2.5528455284552845,5.171173650010789
USA,ALB,2013,3,248,633,2.5524193548387095,5.154031694316657
